"dt_notific","n.notific"
2020-03-18,2
2020-03-19,1
2020-03-21,1
2020-03-22,3
2020-03-23,4
2020-03-24,5
2020-03-26,4
2020-03-27,3
2020-03-28,1
2020-03-29,4
2020-03-30,6
2020-03-31,3
2020-04-01,3
2020-04-02,4
2020-04-03,3
2020-04-04,3
2020-04-05,4
2020-04-06,6
2020-04-07,3
2020-04-08,3
2020-04-09,4
2020-04-10,2
2020-04-12,3
2020-04-13,4
2020-04-14,5
2020-04-15,7
2020-04-16,4
2020-04-17,4
2020-04-18,6
2020-04-19,2
2020-04-20,5
2020-04-21,3
2020-04-22,7
2020-04-23,6
2020-04-24,7
2020-04-25,5
2020-04-26,9
2020-04-27,9
2020-04-28,6
2020-04-29,4
2020-04-30,4
2020-05-01,3
2020-05-02,4
2020-05-03,7
2020-05-04,5
2020-05-05,7
2020-05-06,3
2020-05-07,4
2020-05-08,6
2020-05-09,9
2020-05-10,2
2020-05-11,11
2020-05-12,8
2020-05-13,1
2020-05-14,10
2020-05-15,4
2020-05-16,8
2020-05-17,7
2020-05-18,3
2020-05-19,11
2020-05-20,1
2020-05-21,6
2020-05-22,5
2020-05-23,2
2020-05-25,2
2020-05-26,8
2020-05-27,6
2020-05-28,7
2020-05-29,6
2020-05-30,7
2020-05-31,1
2020-06-01,5
2020-06-03,3
2020-06-04,4
2020-06-06,3
2020-06-07,1
2020-06-10,1
2020-06-11,2
2020-06-15,4
