"dt_notific","n.notific"
2020-03-20,1
2020-03-23,3
2020-03-24,5
2020-03-25,1
2020-03-26,5
2020-03-27,5
2020-03-28,1
2020-03-29,3
2020-03-30,6
2020-03-31,3
2020-04-01,3
2020-04-02,3
2020-04-03,3
2020-04-04,3
2020-04-05,5
2020-04-06,9
2020-04-07,3
2020-04-08,1
2020-04-09,1
2020-04-10,3
2020-04-11,1
2020-04-13,7
2020-04-14,7
2020-04-15,9
2020-04-16,10
2020-04-17,7
2020-04-18,2
2020-04-19,3
2020-04-20,5
2020-04-21,4
2020-04-22,6
2020-04-23,7
2020-04-24,7
2020-04-25,4
2020-04-26,6
2020-04-27,6
2020-04-28,2
2020-04-29,7
2020-04-30,9
2020-05-01,8
2020-05-02,3
2020-05-03,8
2020-05-04,12
2020-05-05,9
2020-05-06,3
2020-05-07,1
2020-05-08,7
2020-05-09,6
2020-05-10,3
2020-05-11,7
2020-05-12,9
2020-05-13,3
2020-05-14,4
2020-05-15,5
2020-05-16,8
2020-05-17,5
2020-05-18,9
2020-05-19,10
2020-05-20,2
2020-05-21,2
2020-05-22,2
2020-05-23,3
2020-05-24,3
2020-05-25,3
2020-05-26,9
2020-05-27,6
2020-05-28,4
2020-05-29,2
2020-06-01,2
2020-06-02,1
2020-06-03,1
2020-06-05,1
