"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-10,5
3,3,3,2020-05-11,3
5,5,5,2020-05-12,5
6,6,6,2020-05-13,6
8,8,8,2020-05-14,8
7,7,7,2020-05-15,7
4,4,4,2020-05-16,4
4,4,4,2020-05-17,4
4,4,4,2020-05-18,4
7,7,7,2020-05-19,7
6,6,6,2020-05-20,6
8,8,9.02499999999964,2020-05-21,8
5,5,7,2020-05-22,5
7,7,9,2020-05-23,7
6,6,9,2020-05-24,6
8,8,11,2020-05-25,8
7,7,10,2020-05-26,7
12,11,14,2020-05-27,11
8,7,10,2020-05-28,7
9,8,12,2020-05-29,8
17,15,20,2020-05-30,15
11,9,15,2020-05-31,9
11,9,15,2020-06-01,9
6,4,10,2020-06-02,4
9,7,13,2020-06-03,7
5,3,10,2020-06-04,3
7,4,11,2020-06-05,4
11,8,16,2020-06-06,8
8,5,13,2020-06-07,4
11,7,17,2020-06-08,6
12,8,19,2020-06-09,7
9,5,17,2020-06-10,3
15,10,23,2020-06-11,7
17,11,27,2020-06-12,7
18,10,30,2020-06-13,6
19,10,33,2020-06-14,5
22,12,39,2020-06-15,6
16,6,35,2020-06-16,NA
17,6,38,2020-06-17,NA
19,7,44,2020-06-18,1
