"estimate","lower","upper","onset_date","n.reported"
17,17,17,2020-05-13,17
20,20,20,2020-05-14,20
23,23,23,2020-05-15,23
17,17,17,2020-05-16,17
20,20,23,2020-05-17,20
17,16,22,2020-05-18,16
25,24,30,2020-05-19,24
20,18,25,2020-05-20,18
20,18,26,2020-05-21,18
16,14,22,2020-05-22,14
25,22,31,2020-05-23,22
13,10,20,2020-05-24,10
19,15,26,2020-05-25,15
14,10,21,2020-05-26,9
21,16,28,2020-05-27,15
23,17,31,2020-05-28,16
22,17,31,2020-05-29,15
23,17,32,2020-05-30,14
23,16,32,2020-05-31,12
19,11,29,2020-06-01,7
27,19,38,2020-06-02,14
27,17,39,2020-06-03,11
34,24,48,2020-06-04,16
30,19,45,2020-06-05,10
33,21,48,2020-06-06,11
27,16,43,2020-06-07,5
32,20,49,2020-06-08,8
35,21,53,2020-06-09,8
39,25,59.0249999999996,2020-06-10,10
39,23,60,2020-06-11,8
38,23,60,2020-06-12,6
40,23,63,2020-06-13,6
42,24,68,2020-06-14,6
46,28,74,2020-06-15,8
48,28,77,2020-06-16,7
53,33,85,2020-06-17,11
49,28,80,2020-06-18,7
45,25,75,2020-06-19,4
42,23,73,2020-06-20,2
42,22,76,2020-06-21,1
