"estimate","lower","upper","onset_date","n.reported"
27,27,27,2020-05-30,27
24,24,26,2020-05-31,24
39,39,41,2020-06-01,39
17,17,20,2020-06-02,17
22,21,25,2020-06-03,21
27,26,31,2020-06-04,26
33,31,37,2020-06-05,31
18,16,22,2020-06-06,16
20,18,25,2020-06-07,18
22,19,27,2020-06-08,19
13,10,18,2020-06-09,10
34,31,40,2020-06-10,30
22,19,28,2020-06-11,18
26,23,32,2020-06-12,22
14,11,19,2020-06-13,10
23,19,29,2020-06-14,18
28,23.9750000000002,35,2020-06-15,22
25,21,32,2020-06-16,19
22,17,29,2020-06-17,15
28,23,35,2020-06-18,21
24,19,31,2020-06-19,16
27,21,34,2020-06-20,19
15,10,22,2020-06-21,8
16,11,23,2020-06-22,9
14,9,21,2020-06-23,7
12,7,20,2020-06-24,5
18,12,26,2020-06-25,9
17,11,26,2020-06-26,7
18,12,28,2020-06-27,7
18,11,30,2020-06-28,4
29,19,43,2020-06-29,10
30,19,47,2020-06-30,8
35,23,56,2020-07-01,10
32,20,52,2020-07-02,7
26,14,45,2020-07-03,2
27,14,47,2020-07-04,2
29,16,52,2020-07-05,3
28,13,53,2020-07-06,1
27,11,55,2020-07-07,NA
29,12,63,2020-07-08,1
