"estimate","lower","upper","onset_date","n.reported"
59,59,59,2020-05-22,59
47,46,51,2020-05-23,46
47,45,53,2020-05-24,45
48,45,54,2020-05-25,45
62,59,68,2020-05-26,59
45,42,51,2020-05-27,42
40,37,47,2020-05-28,37
44,40,50,2020-05-29,40
51,48,58,2020-05-30,47
45,41,52,2020-05-31,40
72,67,79,2020-06-01,66
37,32,44,2020-06-02,31
41,37,48,2020-06-03,35
39,35,46,2020-06-04,33
54,49,61,2020-06-05,47
44,39,52,2020-06-06,36
39,33,47,2020-06-07,30
52,46,61,2020-06-08,42
35,29,44,2020-06-09,24
67,60,76,2020-06-10,54
40,33,50,2020-06-11,26
48,40.9750000000002,58,2020-06-12,33
41,33,51,2020-06-13,24
48,39,59,2020-06-14,29
46,37,58,2020-06-15,26
51,42,63,2020-06-16,29
46,36,59,2020-06-17,21
54,43,67,2020-06-18,26
54,43,68,2020-06-19,24
48,36,63,2020-06-20,15
50,38,66,2020-06-21,15
52,39,69,2020-06-22,15
49,35,66,2020-06-23,10
42,28,60,2020-06-24,2
48,33,66,2020-06-25,6
47,31,67,2020-06-26,3
53,37,75,2020-06-27,7
49,32,72,2020-06-28,1
56,38,81,2020-06-29,6
51,32,76,2020-06-30,NA
