"estimate","lower","upper","onset_date","n.reported"
277,277,277,2020-04-12,277
277,276,280,2020-04-13,276
302,300,306,2020-04-14,300
356,353,362,2020-04-15,353
297,293,303,2020-04-16,292
373,367,381,2020-04-17,365
390,383,399,2020-04-18,380
312,305,320,2020-04-19,302
455,447,465,2020-04-20,441
325,318,335,2020-04-21,313
364,356,374,2020-04-22,349
340,332,350,2020-04-23,324
363,355,374,2020-04-24,345
396,387,408,2020-04-25,375
293,285,304,2020-04-26,275
347,337,358,2020-04-27,325
328,318,340,2020-04-28,304
285,275,297,2020-04-29,260
360,348,375,2020-04-30,325
460,445,477,2020-05-01,410
333,319,349,2020-05-02,289
341,326,357,2020-05-03,290
396,379,415,2020-05-04,330
338,321,357,2020-05-05,271
299,281,320,2020-05-06,228
360,339,384,2020-05-07,266
325,303,351,2020-05-08,222
347,322,377,2020-05-09,220
436,403,472,2020-05-10,259
360,325,396.025,2020-05-11,181
358,321,400,2020-05-12,158
337,296,384,2020-05-13,123
278,235,326,2020-05-14,73
280,233,334,2020-05-15,56
314,256,382,2020-05-16,49
352,281,441.025,2020-05-17,40
356,272,463.025,2020-05-18,24
342,242,477,2020-05-19,11
332,212,510,2020-05-20,3
332,194,559,2020-05-21,NA
