"estimate","lower","upper","onset_date","n.reported"
545,545,545,2020-04-14,545
651,648,655,2020-04-15,648
551,547,557,2020-04-16,545
638,633,645,2020-04-17,629
663,656,671,2020-04-18,651
600,593,609,2020-04-19,586
902,892,914,2020-04-20,878
623,615,634,2020-04-21,604
665,655,676,2020-04-22,643
688,678,701,2020-04-23,662
710,699,723,2020-04-24,680
760,748,774,2020-04-25,726
611,600,625,2020-04-26,580
736,723,751,2020-04-27,696
661,648,676,2020-04-28,621
572,560,587,2020-04-29,534
741,726,758,2020-04-30,687
1030,1011,1052,2020-05-01,950
684,668,703,2020-05-02,622
706,688,726,2020-05-03,635
773,754,796,2020-05-04,687
765,745,788,2020-05-05,669
692,671,715,2020-05-06,592
735,711,760,2020-05-07,615
741,716,769,2020-05-08,603
714,686,744,2020-05-09,559
1009,973,1047,2020-05-10,764
816,781.975,852,2020-05-11,587
753,717,793,2020-05-12,512
724,685,766,2020-05-13,457
705,662,751,2020-05-14,405
779,729,834,2020-05-15,405
728,671,789,2020-05-16,314
754,688,826,2020-05-17,269
869,789,958,2020-05-18,264
802,714,901,2020-05-19,183
806,702,920,2020-05-20,139
696.5,582,830.025,2020-05-21,76
588,454,756,2020-05-22,25
623,421,893,2020-05-23,8
