"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-19,1
2,2,2,2020-05-20,2
7,7,7,2020-05-21,7
14,14,14,2020-05-22,14
6,6,6,2020-05-23,6
8,8,8,2020-05-24,8
4,4,4,2020-05-25,4
3,3,3,2020-05-26,3
7,7,7,2020-05-27,7
8,8,8,2020-05-28,8
6,6,8,2020-05-29,6
4,4,6,2020-05-30,4
8,8,11,2020-05-31,8
4,4,7,2020-06-01,4
2,2,5,2020-06-02,2
10,9,12,2020-06-03,9
9,8,11,2020-06-04,8
7,6,10,2020-06-05,6
7,6,10,2020-06-06,6
4,3,7,2020-06-07,3
2,1,5,2020-06-08,1
8,7,11,2020-06-09,7
1,0,4,2020-06-10,NA
7,6,11,2020-06-11,6
4,2,7,2020-06-12,2
7,5,11,2020-06-13,5
2,0,6,2020-06-14,NA
6,4,10,2020-06-15,4
4,2,8,2020-06-16,2
3,1,7,2020-06-17,1
4,2,8,2020-06-18,2
5,3,10,2020-06-19,3
11,8,16,2020-06-20,8
3,1,8,2020-06-21,1
4,2,9,2020-06-22,2
3,0,7,2020-06-23,NA
4,1,9,2020-06-24,1
4,1,10,2020-06-25,1
4,0,10,2020-06-26,NA
4,0,11,2020-06-27,NA
