"estimate","lower","upper","onset_date","n.reported"
13,13,13,2020-05-04,13
7,7,8,2020-05-05,7
3,3,4,2020-05-06,3
9,9,10,2020-05-07,9
5,5,7,2020-05-08,5
5,5,8,2020-05-09,5
5,5,8,2020-05-10,5
4,4,7,2020-05-11,4
4,4,7,2020-05-12,4
5,4,7,2020-05-13,4
2,1,4,2020-05-14,1
4,3,7,2020-05-15,3
9,8,12,2020-05-16,8
6,5,10,2020-05-17,5
4,3,8,2020-05-18,3
9,7,12,2020-05-19,7
8,6,12,2020-05-20,6
3,1,7,2020-05-21,1
4,2,8,2020-05-22,2
5,3,10,2020-05-23,3
11,8,15,2020-05-24,8
8,5,12,2020-05-25,5
5,2,9,2020-05-26,2
7,4,11,2020-05-27,4
5,2,9,2020-05-28,2
4,1,8,2020-05-29,1
4,1,8,2020-05-30,1
4,1,9,2020-05-31,1
6,3,11,2020-06-01,3
4,1,9,2020-06-02,1
5,2,10,2020-06-03,2
4,1,10,2020-06-04,1
3,0,9,2020-06-05,NA
5,1,11,2020-06-06,1
4,0,10.0249999999996,2020-06-07,NA
4,0,11,2020-06-08,NA
4,0,11,2020-06-09,NA
4,0,12,2020-06-10,NA
4,0,13,2020-06-11,NA
4,0,13,2020-06-12,NA
