"estimate","lower","upper","onset_date","n.reported"
22,22,22,2020-05-25,22
17,17,17,2020-05-26,17
18,18,19,2020-05-27,18
18,18,20,2020-05-28,18
29,29,31,2020-05-29,29
24,24,26,2020-05-30,24
19,19,22,2020-05-31,19
41,41,44,2020-06-01,41
23,23,26,2020-06-02,23
22,22,25,2020-06-03,22
17,17,20,2020-06-04,17
22,21,25,2020-06-05,21
35,34,38,2020-06-06,34
29,28,32,2020-06-07,28
31,30,34,2020-06-08,30
23,22,26,2020-06-09,22
31,30,35,2020-06-10,30
24,23,28,2020-06-11,23
38,37,42,2020-06-12,37
22,21,26,2020-06-13,21
35,34,39,2020-06-14,34
32,30,36,2020-06-15,30
27,25,31,2020-06-16,25
31,29,35,2020-06-17,29
40,37,44,2020-06-18,37
28,25,33,2020-06-19,25
31,28,36,2020-06-20,27
26,23,32,2020-06-21,22
40,35,46,2020-06-22,34
38,33,44,2020-06-23,31
26,21,33,2020-06-24,18
31,25,39,2020-06-25,21
38,31,46,2020-06-26,25
36,28,46,2020-06-27,20
31,23,42,2020-06-28,12
33,24,45,2020-06-29,11
33,23,46,2020-06-30,8
35,24,49,2020-07-01,6
33,21,49,2020-07-02,2
33,20,51,2020-07-03,NA
