"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-06-02,2
2,2,2,2020-06-03,2
7,7,7,2020-06-04,7
3,3,3,2020-06-05,3
2,2,2,2020-06-06,2
3,3,3,2020-06-07,3
5,5,5,2020-06-08,5
3,3,3,2020-06-09,3
3,3,3,2020-06-10,3
7,7,7,2020-06-11,7
2,2,2,2020-06-12,2
4,4,4,2020-06-13,4
6,6,6,2020-06-14,6
8,8,9,2020-06-15,8
7,7,8,2020-06-16,7
5,5,6,2020-06-17,5
4,4,5,2020-06-18,4
4,4,5,2020-06-19,4
10,10,11,2020-06-20,10
5,5,6,2020-06-21,5
2,2,3,2020-06-22,2
5,5,6,2020-06-23,5
5,5,7,2020-06-24,5
4,4,6,2020-06-25,4
10,10,12,2020-06-26,10
4,4,6,2020-06-27,4
9,9,11,2020-06-28,9
3,3,5,2020-06-29,3
6,6,8,2020-06-30,6
9,9,11,2020-07-01,9
7,7,9,2020-07-02,7
2,2,4,2020-07-03,2
4,4,7,2020-07-04,4
8,7,10,2020-07-05,7
8,7,11,2020-07-06,7
12,11,15,2020-07-07,11
5,4,9,2020-07-08,4
9,7,12,2020-07-09,7
5,3,9,2020-07-10,3
7,3,13,2020-07-11,2
