"estimate","lower","upper","onset_date","n.reported"
9,9,9,2020-06-03,9
5,5,5,2020-06-04,5
7,7,7,2020-06-05,7
2,2,2,2020-06-06,2
5,5,5,2020-06-07,5
3,3,3,2020-06-08,3
3,3,3,2020-06-09,3
5,5,5,2020-06-10,5
2,2,2,2020-06-11,2
3,3,3,2020-06-12,3
2,2,2,2020-06-13,2
1,1,1,2020-06-14,1
2,2,2,2020-06-15,2
6,6,6,2020-06-16,6
4,4,4,2020-06-17,4
3,3,4,2020-06-18,3
4,4,5,2020-06-19,4
3,3,4,2020-06-20,3
5,5,6,2020-06-21,5
8,8,9,2020-06-22,8
3,3,4,2020-06-23,3
8,8,9,2020-06-24,8
2,2,3,2020-06-25,2
4,4,5,2020-06-26,4
4,4,5,2020-06-27,4
5,5,6,2020-06-28,5
7,7,8,2020-06-29,7
9,9,10,2020-06-30,9
2,2,3,2020-07-01,2
3,3,5,2020-07-02,3
6,6,8,2020-07-03,6
7,7,9,2020-07-04,7
8,8,10,2020-07-05,8
1,1,3,2020-07-06,1
0,0,3,2020-07-07,NA
2,1,4,2020-07-08,1
6,5,9,2020-07-09,5
2,1,6,2020-07-10,1
2,0,6,2020-07-11,NA
2,0,7,2020-07-12,NA
