"estimate","lower","upper","onset_date","n.reported"
34,34,34,2020-06-01,34
14,14,15,2020-06-02,14
12,12,14,2020-06-03,12
11,11,13,2020-06-04,11
17,17,19,2020-06-05,17
18,18,20,2020-06-06,18
15,15,17,2020-06-07,15
15,15,18,2020-06-08,15
15,15,18,2020-06-09,15
16,16,19,2020-06-10,16
20,20,23,2020-06-11,20
23,23,26,2020-06-12,23
19,19,22,2020-06-13,19
16,16,19,2020-06-14,16
12,12,15,2020-06-15,12
18,17,20,2020-06-16,17
10,9,12,2020-06-17,9
14,13,17,2020-06-18,13
13,12,16,2020-06-19,12
27,26,30,2020-06-20,26
15,14,18,2020-06-21,14
21,20,25,2020-06-22,20
14,13,18,2020-06-23,13
22,21,26,2020-06-24,21
14,12,17,2020-06-25,12
18,16,22,2020-06-26,16
14,11,18,2020-06-27,11
21,18,26,2020-06-28,18
9,6,14,2020-06-29,5
15,11,20,2020-06-30,10
23,19,29,2020-07-01,17
13,8,19,2020-07-02,6
14,8,21,2020-07-03,5
15,9,24,2020-07-04,5
19,13,29,2020-07-05,7
24,17,35,2020-07-06,10
18,10,30,2020-07-07,2
20,11,33,2020-07-08,3
19,10,34,2020-07-09,1
18,9,35,2020-07-10,NA
