"dt_evoluca","n.casos"
2020-03-28,1
2020-03-30,1
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-09,1
2020-04-12,1
2020-04-13,1
2020-04-14,1
2020-04-15,1
2020-04-16,1
2020-04-19,2
2020-04-21,1
2020-04-22,1
2020-04-23,2
2020-04-24,2
2020-04-26,1
2020-04-27,1
2020-04-28,1
2020-05-01,1
2020-05-03,1
2020-05-08,2
2020-05-09,2
2020-05-12,2
2020-05-15,1
2020-05-16,1
2020-05-19,2
2020-05-20,1
2020-05-21,2
2020-05-22,3
2020-05-23,2
2020-05-24,1
2020-05-27,2
2020-05-29,3
2020-05-30,2
2020-05-31,1
2020-06-01,2
2020-06-02,1
2020-06-03,5
2020-06-04,3
2020-06-05,4
2020-06-06,2
2020-06-07,4
2020-06-08,2
2020-06-09,2
2020-06-10,4
2020-06-11,1
2020-06-12,1
2020-06-13,1
2020-06-15,2
2020-06-16,3
2020-06-17,2
2020-06-18,2
2020-06-19,4
2020-06-21,3
2020-06-22,5
2020-06-23,2
2020-06-24,6
2020-06-25,2
2020-06-26,4
2020-06-27,2
2020-06-28,3
2020-06-29,4
2020-06-30,7
2020-07-01,1
2020-07-02,2
2020-07-03,5
2020-07-04,6
2020-07-05,6
2020-07-06,1
2020-07-08,2
2020-07-09,6
2020-07-10,3
2020-07-11,8
2020-07-12,1
2020-07-13,2
2020-07-14,3
2020-07-15,2
2020-07-16,2
2020-07-17,1
