"estimate","lower","upper","onset_date","n.reported"
11,11,11,2020-05-28,11
8,8,10,2020-05-29,8
17,17,19,2020-05-30,17
11,11,13,2020-05-31,11
23,23,25,2020-06-01,23
9,9,11,2020-06-02,9
8,8,10,2020-06-03,8
8,8,10,2020-06-04,8
10,10,12,2020-06-05,10
10,10,12,2020-06-06,10
10,10,12,2020-06-07,10
7,7,9,2020-06-08,7
13,13,15,2020-06-09,13
11,11,13,2020-06-10,11
14,14,16,2020-06-11,14
13,13,15,2020-06-12,13
13,13,15,2020-06-13,13
11,10,13,2020-06-14,10
8,7,10,2020-06-15,7
10,9,12,2020-06-16,9
8,7,10,2020-06-17,7
11,10,14,2020-06-18,10
8,7,11,2020-06-19,7
15,14,19,2020-06-20,14
12,10,15,2020-06-21,10
16,14,20,2020-06-22,14
11,9,15,2020-06-23,9
13,10,17,2020-06-24,10
9,6,14,2020-06-25,5
10,6,15,2020-06-26,5
9,4,14,2020-06-27,3
10,6,17,2020-06-28,4
9,4,16,2020-06-29,2
10,5,17,2020-06-30,2
9,3,16.0249999999996,2020-07-01,NA
10,4,19,2020-07-02,1
9,3,18,2020-07-03,NA
10,3,18,2020-07-04,NA
10,3,19,2020-07-05,NA
10,3,19,2020-07-06,NA
