"dt_evoluca","n.casos"
2020-03-25,1
2020-03-28,2
2020-04-02,2
2020-04-03,1
2020-04-07,1
2020-04-08,3
2020-04-10,1
2020-04-13,1
2020-04-14,1
2020-04-16,1
2020-04-21,1
2020-04-24,1
2020-04-25,1
2020-04-27,1
2020-04-28,3
2020-04-29,3
2020-05-01,2
2020-05-05,1
2020-05-08,1
2020-05-11,1
2020-05-12,3
2020-05-13,2
2020-05-14,4
2020-05-15,2
2020-05-16,3
2020-05-17,1
2020-05-18,2
2020-05-19,4
2020-05-20,1
2020-05-21,2
2020-05-22,2
2020-05-23,3
2020-05-24,4
2020-05-25,3
2020-05-26,1
2020-05-27,4
2020-05-28,2
2020-05-29,3
2020-05-30,3
2020-05-31,1
2020-06-01,2
2020-06-02,2
2020-06-03,1
2020-06-04,2
2020-06-06,2
2020-06-07,4
2020-06-08,2
2020-06-10,1
2020-06-12,3
2020-06-14,1
2020-06-15,1
2020-06-16,1
