"dt_notific","n.notific"
2020-01-02,2
2020-01-06,1
2020-01-07,1
2020-01-09,1
2020-01-10,2
2020-01-13,3
2020-01-14,1
2020-01-15,1
2020-01-17,1
2020-01-21,6
2020-01-22,1
2020-01-27,2
2020-01-28,1
2020-02-05,1
2020-02-06,1
2020-02-12,1
2020-02-18,1
2020-02-20,1
2020-02-21,1
2020-02-26,1
2020-02-27,3
2020-02-28,1
2020-03-01,2
2020-03-02,2
2020-03-03,2
2020-03-04,3
2020-03-06,2
2020-03-11,1
2020-03-12,4
2020-03-13,9
2020-03-14,2
2020-03-15,3
2020-03-16,24
2020-03-17,43
2020-03-18,55
2020-03-19,60
2020-03-20,77
2020-03-21,32
2020-03-22,30
2020-03-23,106
2020-03-24,86
2020-03-25,77
2020-03-26,80
2020-03-27,91
2020-03-28,52
2020-03-29,40
2020-03-30,132
2020-03-31,115
2020-04-01,127
2020-04-02,120
2020-04-03,109
2020-04-04,77
2020-04-05,64
2020-04-06,187
2020-04-07,150
2020-04-08,193
2020-04-09,163
2020-04-10,102
2020-04-11,123
2020-04-12,97
2020-04-13,299
2020-04-14,252
2020-04-15,335
2020-04-16,278
2020-04-17,296
2020-04-18,133
2020-04-19,182
2020-04-20,413
2020-04-21,240
2020-04-22,424
2020-04-23,258
2020-04-24,497
2020-04-25,194
2020-04-26,181
2020-04-27,537
2020-04-28,445
2020-04-29,436
2020-04-30,367
2020-05-01,219
2020-05-02,214
2020-05-03,170
2020-05-04,628
2020-05-05,499
2020-05-06,494
2020-05-07,361
2020-05-08,394
2020-05-09,145
2020-05-10,146
2020-05-11,489
2020-05-12,415
2020-05-13,469
2020-05-14,352
2020-05-15,269
2020-05-16,140
2020-05-17,174
2020-05-18,382
2020-05-19,382
2020-05-20,281
2020-05-21,296
2020-05-22,262
2020-05-23,156
2020-05-24,123
2020-05-25,401
2020-05-26,272
2020-05-27,254
2020-05-28,192
2020-05-29,186
2020-05-30,62
2020-05-31,106
2020-06-01,225
2020-06-02,184
2020-06-03,170
2020-06-04,158
2020-06-05,116
2020-06-06,72
2020-06-07,71
2020-06-08,190
2020-06-09,172
2020-06-10,127
2020-06-11,51
2020-06-12,109
2020-06-13,50
2020-06-14,38
2020-06-15,128
2020-06-16,27
