"estimate","lower","upper","onset_date","n.reported"
160,160,160,2020-05-23,160
151,150,155,2020-05-24,150
208,206,213,2020-05-25,206
141,139,146,2020-05-26,139
122,120,127,2020-05-27,120
140,137,145,2020-05-28,137
145,142,151,2020-05-29,142
146,143,152,2020-05-30,142
123,120,129,2020-05-31,119
239,233,249,2020-06-01,230
118,113,124,2020-06-02,111
115,110,121,2020-06-03,108
124,119,132,2020-06-04,116
145,139,154,2020-06-05,135
133,127,141,2020-06-06,122
105,99,113,2020-06-07,95
130,123,140,2020-06-08,117
120,113,130,2020-06-09,105
183,173,196,2020-06-10,159
102,94,113,2020-06-11,84
123,114,135,2020-06-12,101
124,114,136,2020-06-13,99
99,89,111,2020-06-14,75
138,126,153,2020-06-15,104
136,122,151,2020-06-16,98
105,92,120,2020-06-17,70
108,95,125,2020-06-18,69
122,106,141,2020-06-19,73
188,168,213,2020-06-20,112
113,95,134,2020-06-21,55
146,124,171,2020-06-22,72
115,94,141,2020-06-23,47
108,86,135,2020-06-24,38
108,84,137,2020-06-25,33
102,77,134,2020-06-26,24
106,76,142,2020-06-27,18
143,103,197,2020-06-28,24
113,68,175,2020-06-29,5
116,60,203,2020-06-30,3
112,48,234,2020-07-01,NA
