"estimate","lower","upper","onset_date","n.reported"
47,47,47,2020-05-30,47
56,56,56,2020-05-31,56
61,61,61,2020-06-01,61
50,50,50,2020-06-02,50
58,58,59,2020-06-03,58
60,60,61,2020-06-04,60
43,43,46,2020-06-05,43
53,53,57,2020-06-06,53
41,41,45,2020-06-07,41
47,46,51,2020-06-08,46
42,41,46,2020-06-09,41
40,39,45,2020-06-10,39
41,40,46,2020-06-11,40
33,31,37,2020-06-12,31
32,30,37,2020-06-13,30
37,35,42,2020-06-14,35
36,34,41,2020-06-15,34
39,36,44,2020-06-16,36
31,28,36,2020-06-17,28
32,29,38,2020-06-18,29
39,36,45,2020-06-19,36
28,24,33,2020-06-20,24
19,15,24,2020-06-21,15
24,21,30,2020-06-22,20
22,19,28,2020-06-23,18
28,24,34,2020-06-24,23
23,19,29,2020-06-25,18
22,18,28,2020-06-26,17
15,11,21,2020-06-27,9
21,17,28,2020-06-28,15
20,15,27,2020-06-29,13
20,15,27,2020-06-30,12
23,17,30,2020-07-01,14
19,13,26,2020-07-02,10
18,13,26,2020-07-03,9
14,8,22,2020-07-04,4
14,7,22,2020-07-05,3
18,11,27,2020-07-06,6
19,12,29,2020-07-07,6
16,8,27,2020-07-08,2
