"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-05-25,6
8,8,9,2020-05-26,8
6,6,7,2020-05-27,6
7,7,9,2020-05-28,7
7,7,9,2020-05-29,7
2,2,4,2020-05-30,2
6,6,8,2020-05-31,6
9,9,11,2020-06-01,9
3,3,6,2020-06-02,3
9,9,12,2020-06-03,9
7,7,10,2020-06-04,7
12,12,15,2020-06-05,12
6,5,9,2020-06-06,5
7,6,10,2020-06-07,6
8,7,11,2020-06-08,7
6,5,9,2020-06-09,5
9,8,12,2020-06-10,8
4,3,7,2020-06-11,3
10,9,13,2020-06-12,9
4,3,8,2020-06-13,3
6,5,10,2020-06-14,5
9,7,12,2020-06-15,7
7,5,10.0249999999996,2020-06-16,5
4,2,8,2020-06-17,2
6,4,10,2020-06-18,4
7,5,11,2020-06-19,5
4,2,9,2020-06-20,2
4,1,8,2020-06-21,1
5,2,9,2020-06-22,2
5,2,10,2020-06-23,2
5,2,10,2020-06-24,2
7,3,12,2020-06-25,3
6,2,11,2020-06-26,2
5,2,11,2020-06-27,1
4,1,10,2020-06-28,NA
7,3,13,2020-06-29,2
5,1,11,2020-06-30,NA
5,1,12,2020-07-01,NA
5,1,12,2020-07-02,NA
5,1,12,2020-07-03,NA
