"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_0_19",-1.75926285543238,0.786936312181595,0.146882685990926,0.453784732919118,0.0344517766286101
"12","age_20_39",-2.30741266696189,0.729332704295325,0.0905109050111717,0.299695714682727,0.022619181474008
"12","age_40_59",-1.50267096567911,0.71791133996461,0.182027496607165,0.483294149209541,0.0502831600764363
"12","age_60",-0.301451858071787,0.715446481918814,0.425202602833093,0.755735742396279,0.150287896993395
"13","age_20_39",-1.5388941602769,0.405397575968696,0.176696088838517,0.325612025496331,0.087090470727925
"13","age_40_59",-0.734152458994124,0.379784614082008,0.32428416113686,0.506353850240782,0.183363779533969
"13","age_60",0.467066648613202,0.379519446646176,0.61468923688797,0.773136226241407,0.427521097623728
"14","age_0_19",-0.771955711413261,0.403573207235511,0.316056198533516,0.508796767967292,0.17092268048144
"14","age_20_39",-1.32010552294277,0.252980503337019,0.210800737745668,0.307008028288506,0.138707528549707
"14","age_40_59",-0.515363821659998,0.214028840947632,0.373936964726102,0.478187318645158,0.280209733198481
"14","age_60",0.685855285947328,0.212621950543001,0.665044281119649,0.752333977083247,0.564786577800354
"15","age_0_19",-0.641651857304844,0.370008495948856,0.344873230306897,0.524571474658255,0.200741108987953
"15","age_20_39",-1.18980166883436,0.186416232351718,0.233294409019218,0.306407392199214,0.173268990880788
"15","age_40_59",-0.385059967551581,0.135406439402074,0.404907076430002,0.471469253950375,0.341667327829421
"15","age_60",0.816159140055745,0.130556232371219,0.693420424449829,0.745977312718124,0.635305663705407
"16","age_0_19",-0.481329706081578,0.359291943118975,0.381938183702886,0.559036874590027,0.231490588303624
"16","age_20_39",-1.02947951761109,0.176076238386651,0.263185022976124,0.336858140246752,0.200747022191896
"16","age_40_59",-0.224737816328316,0.118379513091233,0.444050833707531,0.503005266272834,0.386630791336046
"16","age_60",0.976481291279011,0.108563558613285,0.726409469952084,0.76738580395136,0.681213501566343
"17","age_0_19",-0.810657035865752,0.358907833068497,0.307750503013247,0.476806315044117,0.178217257618496
"17","age_20_39",-1.35880684739526,0.175809169432805,0.204434289276768,0.267530424505529,0.15310857528702
"17","age_40_59",-0.554065146112489,0.108994914616482,0.36492177931623,0.416763143404854,0.316034741569387
"17","age_60",0.647153961494837,0.0953561488714826,0.656368828114343,0.698015635321314,0.612169701165614
"18","age_0_19",-0.699395915176612,0.362526807945151,0.331946174818638,0.506414073307501,0.193964985053431
"18","age_20_39",-1.24754572670612,0.179814696533824,0.223125274402036,0.291540010110031,0.166981180517391
"18","age_40_59",-0.442804025423349,0.117982233388873,0.391073029323554,0.448473681984763,0.336536217777336
"18","age_60",0.758415082183977,0.0993805800490407,0.681009532115122,0.722556085734206,0.636372460749262
"19","age_0_19",-0.921966137196465,0.36586270560254,0.284557449730965,0.452582740926044,0.160610650221942
"19","age_20_39",-1.47011594872598,0.186057439262887,0.186924990972681,0.250114620973778,0.136787670130128
"19","age_40_59",-0.665374247443202,0.125673239886436,0.339533396716655,0.397946732393533,0.285626539649311
"19","age_60",0.535844860164124,0.109923687573249,0.630845298011104,0.680417741674027,0.578348500080954
"20","age_0_19",-1.08056040591919,0.372659167716685,0.25339997969521,0.416965695997067,0.138729964713276
"20","age_20_39",-1.6287102174487,0.200230568336579,0.164007125119281,0.226488024461589,0.11617397836916
"20","age_40_59",-0.823968516165926,0.147446133249693,0.30492190401483,0.370732363889921,0.246222657806989
"20","age_60",0.3772505914414,0.132977147431196,0.593209808245568,0.655477569780317,0.527795388587661
"21","age_20_39",-1.67825848109457,0.225377799348842,0.157326212429082,0.226618778530494,0.10630862474488
"21","age_40_59",-0.873516779811797,0.179500888003269,0.294523060555869,0.374135701124543,0.225740923572572
"21","age_60",0.327702327795529,0.169451838988823,0.581200213004039,0.660742771045667,0.497199691734024
"22","age_0_19",-1.10416003075412,0.421841451173895,0.24896124171383,0.435246423085679,0.124788754919835
"22","age_20_39",-1.65230984228364,0.281868765452374,0.160797012113795,0.251887216792389,0.0983186570444167
"22","age_40_59",-0.847568141000862,0.253275690450886,0.299943244139479,0.415562515041906,0.205197696399558
"22","age_60",0.353650966606465,0.245041996245525,0.587502647933224,0.699251257982446,0.465944552738918
"23","age_0_19",-1.9059455813609,0.453443086500492,0.129437030553827,0.269126393097338,0.0566346979910335
"23","age_20_39",-2.45409539289041,0.328284100212963,0.0791395763800109,0.142152344800459,0.0426695289729516
"23","age_40_59",-1.64935369160764,0.30066998605678,0.161196319134982,0.259606703568973,0.0952896476849604
"23","age_60",-0.448134584000313,0.295356107932346,0.389804376846059,0.535584147703364,0.261372565940726
"24","age_0_19",-1.34763564804793,0.464082985583212,0.206257183228249,0.396643658761415,0.0931469877169905
"24","age_20_39",-1.89578545957744,0.348730941403523,0.130586221203971,0.231773577114191,0.0695742763521449
"24","age_40_59",-1.09104375829467,0.320673928460166,0.251421782859759,0.389433070655875,0.15028192151844
"24","age_60",0.11017534931266,0.316871000861444,0.52751600912116,0.677851878431213,0.372018609990038
"25","age_20_39",-1.60643245017283,0.353513655889874,0.167084510270601,0.289172756956274,0.0900143472263377
"25","age_40_59",-0.801690748890059,0.33490848288236,0.30966396750654,0.467079249955393,0.186713556927544
"25","age_60",0.399528358717267,0.327954286059255,0.598574337953641,0.74181757162865,0.43625373918878
"26","age_20_39",-1.64439068780831,0.455065319526407,0.16186850602315,0.324260586089732,0.0721233251864846
"26","age_40_59",-0.839648986525531,0.437398434069391,0.301608716641893,0.508786065915792,0.152587956759397
"26","age_60",0.361570121081796,0.430881375491556,0.589420462889161,0.772649541110199,0.377495401124229
"27","age_0_19",-1.543895824455,0.625925063607957,0.175969650045552,0.427503120439805,0.0575544900226709
"27","age_20_39",-2.09204563598451,0.547736076334857,0.109872350589255,0.269615648583346,0.0396381619351145
"27","age_40_59",-1.28730393470174,0.530578516498573,0.216309497427166,0.443703000716106,0.0871881806895456
