"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_20_39",-2.6317355319812,1.18583803878211,0.0671236931885435,0.435349093040543,0.00667020847923676
"12","age_40_59",-2.81436644602435,1.01156518755499,0.0565527594683037,0.311903322662977,0.00786453049176771
"12","age_60",-0.353523977494422,0.889501041849464,0.412528127367481,0.806195774408596,0.105975422613023
"13","age_20_39",-1.85010851449508,1.08974018738374,0.135860156667993,0.581606532925585,0.0174709760896926
"13","age_40_59",-2.03273942853823,0.938760244745938,0.11580811854499,0.461272987931536,0.0196417643501433
"13","age_60",0.428103039991697,0.761727710964205,0.605420601040336,0.875616476810398,0.250611730516506
"14","age_20_39",-22.3383761390838,6385.41614669612,1.98868733545075e-10,1,2.22044604925031e-16
"14","age_40_59",-22.521007053127,6385.41612468225,1.65672684651992e-10,1,2.22044604925031e-16
"14","age_60",-20.060164584597,6385.41609830943,1.9408019237237e-09,1,2.22044604925031e-16
"15","age_40_59",-20.5660685216531,17730.3699114323,1.17022649333664e-09,1,2.22044604925031e-16
"16","age_60",-0.693147180559961,1.22474487139159,0.33333333333333,0.852750999947974,0.0413823862604711
"17","age_60",20.5660685206238,17730.3699017602,0.999999998829774,1,2.22044604925031e-16
"19","age_60",-20.5660685216962,17730.3699113604,1.17022649328615e-09,1,2.22044604925031e-16
"20","age_40_59",-22.6595889681314,8286.5828459339,1.44233302913116e-10,1,2.22044604925031e-16
"20","age_60",-20.1987464996014,8286.58282375683,1.68964650033356e-09,1,2.22044604925031e-16
"21","age_20_39",-20.5660685217243,17730.3699111862,1.17022649325334e-09,1,2.22044604925031e-16
"22","age_20_39",-1.92270104089752,1.27322911490331,0.127560667817226,0.651072579513445,0.011327169247418
"22","age_40_59",-2.10533195494068,1.17792123631286,0.108579662536852,0.562302152696732,0.0114169402308941
"22","age_60",0.355510513589252,1.04266790095976,0.587953223215306,0.919889477376347,0.150609928647606
"23","age_20_39",-0.781792624078541,0.989447181592577,0.31393366318968,0.768008797791332,0.0594859192297608
"23","age_40_59",-0.964423538121697,0.829947344489022,0.275993403568168,0.667182904324471,0.0675896446790062
"23","age_60",1.49641893040823,0.830130764308418,0.817039764836986,0.959171144998326,0.459130735466237
"24","age_40_59",-2.02121604005913,0.923594003448534,0.11699330827317,0.456602463731433,0.0204641543159689
"24","age_60",0.439626428470795,0.766732726475914,0.608170012530079,0.877942824141776,0.25089605461011
"25","age_0_19",-20.5660681512825,17730.3682008707,1.17022692675414e-09,1,2.22044604925031e-16
"25","age_20_39",-3.20484270394832,1.0019095796312,0.0389838894306346,0.231293183638704,0.00543923991355077
"25","age_40_59",-3.38747361799147,0.832730141231223,0.0326892469285829,0.151612015054551,0.006349976771695
"25","age_60",-0.926631149461542,0.585717073115652,0.283608680779737,0.560896930673302,0.109285006472073
"26","age_20_39",-1.62423174334935,0.902867667115144,0.164622087603231,0.545251736459323,0.0313719326705284
"26","age_40_59",-1.8068626573925,0.678004127918733,0.141017729630006,0.389157643639292,0.0405871132209121
"26","age_60",0.653979811137425,0.544436070624951,0.657906742774566,0.851048954231913,0.392958695439708
"27","age_20_39",-2.11453027530455,0.904356565204125,0.107692556211316,0.424136053316588,0.0193933078053971
"27","age_40_59",-2.2971611893477,0.740988415897027,0.0913583431395701,0.306786842200762,0.0223322509860846
"27","age_60",0.163681279182228,0.481126738025555,0.540829203963788,0.75508789252497,0.310331022621674
