"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_20_39",-1.9086238030662,0.402855096491499,0.129135539662736,0.249194369795388,0.0621328195359847
"12","age_40_59",-0.843654493497522,0.391123544051244,0.300765664118933,0.484652970985065,0.164392577267239
"12","age_60",0.698661025010843,0.387785712600859,0.667890837350927,0.813699845393605,0.480781872289692
"13","age_0_19",-0.200114761294383,0.468762624124826,0.450137597527737,0.676429341697242,0.242753921540851
"13","age_20_39",-0.672545321314036,0.417136649229258,0.337927135273372,0.540344096121557,0.181410752197292
"13","age_40_59",0.392423988254639,0.4037142952482,0.596866088679282,0.768498557040234,0.397712720702227
"13","age_60",1.934739506763,0.403367587113272,0.873773084218469,0.939430062228433,0.755470417720628
"14","age_0_19",-1.20538783110141,0.312733579100255,0.230518138284522,0.358950847033899,0.138136451119631
"14","age_20_39",-1.67781839112106,0.224655352367685,0.157384566013633,0.226442722239176,0.106487844550443
"14","age_40_59",-0.612849081552385,0.201279078970139,0.351409558159908,0.447620156618974,0.265922979514878
"14","age_60",0.92946643695598,0.200076160327336,0.716967024582186,0.790777565833241,0.629323126281846
"15","age_0_19",-1.54268479547614,0.274366605085259,0.176145323408578,0.270132272505501,0.10993374812966
"15","age_20_39",-2.01511535549579,0.161213151290441,0.117625018922286,0.155422530756097,0.0880611355280661
"15","age_40_59",-0.950146045927118,0.125502097719859,0.278855451909926,0.33200251807895,0.231270658160563
"15","age_60",0.592169472581247,0.122874588397267,0.643862768474825,0.698026678513883,0.585749241656653
"16","age_0_19",-1.6173347874498,0.267064366573396,0.165572763626606,0.252899780261529,0.104194541825171
"16","age_20_39",-2.08976534746945,0.155247612855871,0.110095562230445,0.144393282665761,0.083152828644277
"16","age_40_59",-1.02479603790077,0.114143105016718,0.264094243888293,0.31077259511988,0.222167043015924
"16","age_60",0.517519480607591,0.107175442957453,0.62656755522026,0.675215577372604,0.575216922807282
"17","age_0_19",-1.43620794654364,0.266029051359433,0.192133256717966,0.288198450304743,0.122575252184541
"17","age_20_39",-1.90863850656329,0.14565898003432,0.129133886123055,0.165574731143889,0.0997543984985789
"17","age_40_59",-0.84366919699462,0.104407706371357,0.300762571899045,0.346410773115626,0.258748273049665
"17","age_60",0.698646321513746,0.0970048881332224,0.667887575920974,0.709437993636654,0.623548316282974
"18","age_0_19",-1.23830730725209,0.262051329012691,0.224730760829852,0.328670432964395,0.146488765527436
"18","age_20_39",-1.71073786727175,0.148816329928753,0.153068035482457,0.195744745578875,0.118326867880493
"18","age_40_59",-0.645768557703072,0.105707611129302,0.343943715691603,0.39308727580686,0.297928070349694
"18","age_60",0.896546960805294,0.0989467556900719,0.710239385453467,0.749216968879625,0.667889156987925
"19","age_0_19",-1.34299564669832,0.267640332891504,0.207017857189247,0.308377633042802,0.132586985324575
"19","age_20_39",-1.81542620671798,0.154784552608634,0.13998359749891,0.181553582259591,0.106691040755196
"19","age_40_59",-0.750456897149303,0.112805434057991,0.320721753374417,0.371719770017891,0.27367272138586
"19","age_60",0.791858621359063,0.103448143272778,0.688230273240977,0.730813708251137,0.642208438419276
"20","age_0_19",-1.58319898002185,0.268384440092329,0.170342905445853,0.259911208645532,0.107171145759631
"20","age_20_39",-2.0556295400415,0.157393324225635,0.113484782309183,0.149205903280008,0.0854566071205383
"20","age_40_59",-0.990660230472828,0.120348624888867,0.270781689496317,0.320829367199322,0.225943923254354
"20","age_60",0.551655288035537,0.105325624223846,0.63451954514861,0.681854298216212,0.584434395520252
"21","age_0_19",-1.60743115646616,0.280522697246016,0.166945569242865,0.259919737451151,0.102617238299606
"21","age_20_39",-2.07986171648581,0.176940611545876,0.111069619145294,0.15110244110868,0.0806355542446379
"21","age_40_59",-1.01489240691713,0.143393287877867,0.266023491036229,0.325610527282606,0.213882582532997
"21","age_60",0.527423111591231,0.131249630904758,0.628881893385441,0.687814662403678,0.565846295601861
"22","age_0_19",-1.19081904968413,0.291081537112686,0.233112481391567,0.352365849014319,0.145171864593957
"22","age_20_39",-1.66324960970378,0.197542844372365,0.159326257661686,0.219571720551228,0.11321285137128
"22","age_40_59",-0.598280300135107,0.167186910112832,0.354737232480215,0.434403652542882,0.282386561395583
"22","age_60",0.944035218373259,0.157721752005093,0.719914031618694,0.778936359689191,0.652170069163782
"23","age_0_19",-1.72807824974834,0.302740188707383,0.150833557760967,0.245529722927451,0.088381523548007
"23","age_20_39",-2.20050880976799,0.215009425015352,0.0997048071392612,0.145481408243224,0.0671993674110467
"23","age_40_59",-1.13553950019931,0.186768194829785,0.243140255139074,0.318211527306299,0.181075786607872
"23","age_60",0.406776018309052,0.176827381063589,0.600314577164922,0.681447253576619,0.513277191985523
"24","age_0_19",-1.67942681586266,0.330799173382618,0.157171382831381,0.2654506042024,0.0877817890580594
"24","age_20_39",-2.15185737588231,0.256506657930379,0.104157785875405,0.162622412901348,0.0650783566090751
"24","age_40_59",-1.08688806631363,0.234133552547549,0.252204728618975,0.350095157203697,0.17434294795473
"24","age_60",0.455427452194732,0.226204717871908,0.611928881752705,0.712557319253542,0.500754503540034
"25","age_0_19",-2.32393149925103,0.346560668578715,0.0891602633571948,0.163719407363813,0.0466614014576601
"25","age_20_39",-2.79636205927068,0.272321792327018,0.0575210802406602,0.0952013358537786,0.0341909338447977
