"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-06-01,3
4,4,4,2020-06-02,4
3,3,3,2020-06-03,3
1,1,1,2020-06-04,1
4,4,4,2020-06-05,4
5,5,5,2020-06-06,5
3,3,3,2020-06-07,3
3,3,3,2020-06-08,3
0,0,0,2020-06-09,NA
3,3,3,2020-06-10,3
2,2,2,2020-06-11,2
3,3,4,2020-06-12,3
4,4,5,2020-06-13,4
2,2,3,2020-06-14,2
1,1,2,2020-06-15,1
5,5,7,2020-06-16,5
2,2,4,2020-06-17,2
5,5,7,2020-06-18,5
3,3,5,2020-06-19,3
3,3,5,2020-06-20,3
3,3,5,2020-06-21,3
2,2,4,2020-06-22,2
3,3,6,2020-06-23,3
1,1,4,2020-06-24,1
3,3,6,2020-06-25,3
1,1,4,2020-06-26,1
2,2,5,2020-06-27,2
2,1,4,2020-06-28,1
2,1,4,2020-06-29,1
4,3,6,2020-06-30,3
3,2,5,2020-07-01,2
4,3,7,2020-07-02,3
1,0,4,2020-07-03,NA
2,1,5,2020-07-04,1
2,1,5,2020-07-05,1
3,2,6,2020-07-06,2
1,0,4,2020-07-07,NA
2,1,6,2020-07-08,1
2,0,5,2020-07-09,NA
2,0,6,2020-07-10,NA
