"dt_notific","n.notific"
2020-03-26,1
2020-03-28,3
2020-03-29,1
2020-03-30,2
2020-03-31,4
2020-04-04,1
2020-04-05,2
2020-04-06,1
2020-04-08,3
2020-04-09,1
2020-04-13,2
2020-04-14,2
2020-04-16,2
2020-04-17,1
2020-04-19,1
2020-04-20,5
2020-04-21,1
2020-04-22,2
2020-04-24,6
2020-04-25,2
2020-04-26,2
2020-04-27,3
2020-04-28,1
2020-04-30,6
2020-05-01,1
2020-05-03,1
2020-05-04,2
2020-05-06,5
2020-05-07,2
2020-05-09,2
2020-05-10,2
2020-05-11,5
2020-05-12,8
2020-05-13,1
2020-05-14,6
2020-05-15,5
2020-05-16,3
2020-05-18,9
2020-05-19,5
2020-05-20,6
2020-05-21,5
2020-05-22,1
2020-05-23,3
2020-05-24,1
2020-05-25,7
2020-05-26,5
2020-05-27,6
2020-05-28,1
2020-05-29,4
2020-05-30,3
2020-05-31,2
2020-06-01,9
2020-06-02,3
2020-06-03,2
2020-06-04,3
2020-06-05,1
2020-06-08,2
2020-06-09,2
2020-06-10,6
2020-06-11,3
2020-06-12,2
2020-06-13,3
2020-06-15,6
2020-06-17,6
2020-06-18,1
2020-06-19,2
2020-06-20,2
2020-06-22,5
2020-06-23,3
2020-06-25,1
2020-06-26,1
2020-06-29,1
2020-06-30,2
2020-07-01,3
2020-07-02,1
2020-07-03,1
2020-07-11,1
