"estimate","lower","upper","onset_date","n.reported"
24,24,24,2020-06-02,24
23,23,25,2020-06-03,23
25,25,27,2020-06-04,25
22,22,25,2020-06-05,22
24,24,27,2020-06-06,24
27,26,29,2020-06-07,26
32,31,35,2020-06-08,31
30,29,33,2020-06-09,29
26,25,29,2020-06-10,25
23,22,27,2020-06-11,22
26,25,30,2020-06-12,25
28,26,31,2020-06-13,26
23,21,26,2020-06-14,21
24,22,28,2020-06-15,22
25,23,29,2020-06-16,23
22,20,26,2020-06-17,20
19,17,23,2020-06-18,17
25,23,30,2020-06-19,23
18,16,23,2020-06-20,16
20,17,24,2020-06-21,17
16,13,20,2020-06-22,13
18,15,22.0249999999996,2020-06-23,15
15,12,20,2020-06-24,12
18,15,23,2020-06-25,15
25,22,30,2020-06-26,21
16,13,21,2020-06-27,12
25,21,30,2020-06-28,20
14,10,20,2020-06-29,9
17,13,22,2020-06-30,11
23,19,29,2020-07-01,17
21,17,28,2020-07-02,14
21,15,27,2020-07-03,12
19,13,27,2020-07-04,9
17,11,25,2020-07-05,6
21,14,30,2020-07-06,8
19,12,28,2020-07-07,5
21,13,30.0249999999996,2020-07-08,5
17,9,28,2020-07-09,NA
19,10,31,2020-07-10,1
19,9,31,2020-07-11,NA
