"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-03,1
3,3,4,2020-05-04,3
0,0,1,2020-05-05,NA
0,0,1,2020-05-06,NA
2,2,4,2020-05-07,2
0,0,1,2020-05-08,NA
0,0,1,2020-05-09,NA
0,0,2,2020-05-10,NA
1,1,3,2020-05-11,1
2,2,4,2020-05-12,2
1,1,3,2020-05-13,1
0,0,2,2020-05-14,NA
0,0,2,2020-05-15,NA
1,1,3,2020-05-16,1
1,1,4,2020-05-17,1
1,1,4,2020-05-18,1
1,0,4,2020-05-19,NA
6,5,10,2020-05-20,5
2,1,6,2020-05-21,1
3,2,7,2020-05-22,2
1,0,5,2020-05-23,NA
1,0,6,2020-05-24,NA
3,2,9,2020-05-25,2
3,1,8,2020-05-26,1
2,0,9,2020-05-27,NA
5,3,14,2020-05-28,3
2,0,11,2020-05-29,NA
5,2,15,2020-05-30,2
3,0,13,2020-05-31,NA
3,0,14.0249999999996,2020-06-01,NA
4,1,18,2020-06-02,1
5,1,23,2020-06-03,1
5,1,25,2020-06-04,1
4,0,23,2020-06-05,NA
4,0,26,2020-06-06,NA
5,1,32,2020-06-07,1
4,0,31,2020-06-08,NA
4,0,32,2020-06-09,NA
4,0,39,2020-06-10,NA
4,0,43,2020-06-11,NA
