"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-31,2
0,0,0,2020-06-01,NA
1,1,1,2020-06-02,1
2,2,3,2020-06-03,2
3,3,4,2020-06-04,3
2,2,3,2020-06-05,2
1,1,2,2020-06-06,1
1,1,3,2020-06-07,1
1,1,3,2020-06-08,1
1,1,4,2020-06-09,1
1,1,4,2020-06-10,1
0,0,3,2020-06-11,NA
3,2,5,2020-06-12,2
3,2,5,2020-06-13,2
3,2,6,2020-06-14,2
1,0,4,2020-06-15,NA
2,1,5,2020-06-16,1
2,1,5,2020-06-17,1
1,0,4,2020-06-18,NA
1,0,4,2020-06-19,NA
1,0,5,2020-06-20,NA
2,1,6,2020-06-21,1
3,2,8,2020-06-22,2
1,0,6,2020-06-23,NA
1,0,6,2020-06-24,NA
2,0,6,2020-06-25,NA
2,0,7,2020-06-26,NA
3,1,9,2020-06-27,1
2,0,9,2020-06-28,NA
2,0,11,2020-06-29,NA
4,1,15,2020-06-30,1
5,2,19,2020-07-01,2
4,1,19,2020-07-02,1
4,1,20,2020-07-03,1
3,0,19,2020-07-04,NA
3,0,19,2020-07-05,NA
3,0,19.0249999999996,2020-07-06,NA
3,0,22,2020-07-07,NA
3,0,25,2020-07-08,NA
3,0,27.0249999999996,2020-07-09,NA
