"estimate","lower","upper","onset_date","n.reported"
55,55,55,2020-05-11,55
44,44,46,2020-05-12,44
44,44,47,2020-05-13,44
43,43,46,2020-05-14,43
56,55,59,2020-05-15,55
48,47,51,2020-05-16,47
52,50,56,2020-05-17,50
55,53,59,2020-05-18,53
47,45,51,2020-05-19,45
61,59,66,2020-05-20,59
44,41,48,2020-05-21,41
57,54,62,2020-05-22,54
59,56,64,2020-05-23,56
42,38,47,2020-05-24,38
74,71,80,2020-05-25,70
49,45,54,2020-05-26,45
45,41,50,2020-05-27,41
53,50,59,2020-05-28,49
45,41,50,2020-05-29,40
46,42,52,2020-05-30,41
53,48,59,2020-05-31,46
88,82,95,2020-06-01,79
55,49,62,2020-06-02,46
66,60,74,2020-06-03,56
62,55,70,2020-06-04,50
70,63,79,2020-06-05,56
65,57,75,2020-06-06,49
65,57,75,2020-06-07,47
59,51,70,2020-06-08,40
55,46,67,2020-06-09,33
86,75,100,2020-06-10,57
84,72,99,2020-06-11,50
66,53,82,2020-06-12,29
72,57,90,2020-06-13,27
90,72,111,2020-06-14,33
98,78,124,2020-06-15,30
104,79,138,2020-06-16,23
102,74,144,2020-06-17,13
98,66,145.025,2020-06-18,4
96,61,151,2020-06-19,NA
