"dt_evoluca","n.casos"
2020-03-25,1
2020-03-30,2
2020-03-31,1
2020-04-01,1
2020-04-02,2
2020-04-03,1
2020-04-04,3
2020-04-05,1
2020-04-06,1
2020-04-07,2
2020-04-08,1
2020-04-09,1
2020-04-10,1
2020-04-11,5
2020-04-12,1
2020-04-14,4
2020-04-16,1
2020-04-17,2
2020-04-18,2
2020-04-21,4
2020-04-22,2
2020-04-23,2
2020-04-24,1
2020-04-28,1
2020-04-29,3
2020-04-30,4
2020-05-01,1
2020-05-02,2
2020-05-03,1
2020-05-04,4
2020-05-05,3
2020-05-06,2
2020-05-07,2
2020-05-08,1
2020-05-09,2
2020-05-10,5
2020-05-11,3
2020-05-12,1
2020-05-13,3
2020-05-14,1
2020-05-15,2
2020-05-16,2
2020-05-17,2
2020-05-18,2
2020-05-19,4
2020-05-20,3
2020-05-21,3
2020-05-22,3
2020-05-23,1
2020-05-24,7
2020-05-25,6
2020-05-26,10
2020-05-27,4
2020-05-28,4
2020-05-29,4
2020-05-30,2
2020-05-31,4
2020-06-01,5
2020-06-02,3
2020-06-03,5
2020-06-04,3
2020-06-05,6
2020-06-06,7
2020-06-07,3
2020-06-08,1
2020-06-09,8
2020-06-10,2
2020-06-11,6
2020-06-12,5
2020-06-13,6
2020-06-14,2
2020-06-15,7
2020-06-16,11
2020-06-17,9
2020-06-18,8
2020-06-19,3
2020-06-20,10
2020-06-21,9
2020-06-22,11
2020-06-23,11
2020-06-24,12
2020-06-25,5
2020-06-26,3
2020-06-27,4
2020-06-28,9
2020-06-29,7
