"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-31,4
5,5,5,2020-06-01,5
3,3,3,2020-06-02,3
5,5,5,2020-06-03,5
3,3,3,2020-06-04,3
6,6,6,2020-06-05,6
7,7,7,2020-06-06,7
3,3,3,2020-06-07,3
1,1,1,2020-06-08,1
8,8,8,2020-06-09,8
3,3,3,2020-06-10,3
6,6,6,2020-06-11,6
5,5,5,2020-06-12,5
6,6,6,2020-06-13,6
2,2,2,2020-06-14,2
7,7,7,2020-06-15,7
12,12,12,2020-06-16,12
9,9,9,2020-06-17,9
9,9,10,2020-06-18,9
3,3,4,2020-06-19,3
10,10,11,2020-06-20,10
8,8,9,2020-06-21,8
11,11,12,2020-06-22,11
11,11,13,2020-06-23,11
13,13,15,2020-06-24,13
7,7,9,2020-06-25,7
4,4,6,2020-06-26,4
12,12,15,2020-06-27,12
16,16,19,2020-06-28,16
19,18,21,2020-06-29,18
12,11,14,2020-06-30,11
8,7,11,2020-07-01,7
12,11,15,2020-07-02,11
20,18,23,2020-07-03,18
13,11,17,2020-07-04,11
15,12,19,2020-07-05,12
16,12,21,2020-07-06,12
18,14,24,2020-07-07,12
20,15,28,2020-07-08,12
19,12,31,2020-07-09,6
