"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-10,NA
2,2,2,2020-05-11,1
2,2,2,2020-05-12,2
2,2,2,2020-05-13,2
4,4,4,2020-05-14,2
1,1,1,2020-05-15,4
1,1,1,2020-05-16,1
0,0,1,2020-05-17,1
6,6,7,2020-05-18,NA
4,4,5,2020-05-19,6
2,2,3,2020-05-20,4
4,4,5,2020-05-21,2
1,1,2,2020-05-22,4
0,0,1,2020-05-23,1
2,2,3,2020-05-24,NA
5,5,7,2020-05-25,2
4,4,6,2020-05-26,5
0,0,2,2020-05-27,4
2,2,4,2020-05-28,NA
1,1,3,2020-05-29,2
6,6,8,2020-05-30,1
7,7,10,2020-05-31,6
2,2,4,2020-06-01,7
4,4,7,2020-06-02,2
1,1,3,2020-06-03,4
2,2,5,2020-06-04,1
0,0,3,2020-06-05,2
5,5,8,2020-06-06,NA
4,3,6,2020-06-07,5
5,4,8,2020-06-08,3
3,2,6,2020-06-09,4
5,4,8,2020-06-10,2
4,3,7,2020-06-11,4
2,1,5,2020-06-12,3
2,1,5,2020-06-13,1
3,2,6,2020-06-14,1
1,0,5,2020-06-15,2
1,0,5,2020-06-16,NA
1,0,5,2020-06-17,NA
2,0,6,2020-06-18,NA
