"estimate","lower","upper","onset_date","n.reported"
13,13,13,2020-04-15,13
9,9,9,2020-04-16,9
9,9,9,2020-04-17,9
8,8,9,2020-04-18,8
9,9,10,2020-04-19,9
7,7,8,2020-04-20,7
4,4,5,2020-04-21,4
6,6,7,2020-04-22,6
6,6,7,2020-04-23,6
7,7,8,2020-04-24,7
6,6,7,2020-04-25,6
8,8,9,2020-04-26,8
8,8,9,2020-04-27,8
9,9,10,2020-04-28,9
1,1,2,2020-04-29,1
5,5,6,2020-04-30,5
6,6,7,2020-05-01,6
10,10,11,2020-05-02,10
6,6,7,2020-05-03,6
8,8,9,2020-05-04,8
12,12,14,2020-05-05,12
8,8,10,2020-05-06,8
8,8,10,2020-05-07,8
10,10,12,2020-05-08,10
14,14,17,2020-05-09,14
13,12,15,2020-05-10,12
13,12,15,2020-05-11,12
11,10,13,2020-05-12,10
6,5,9,2020-05-13,5
20,19,23,2020-05-14,19
10,9,13,2020-05-15,9
8,7,12,2020-05-16,7
7,5,11,2020-05-17,5
11,8,15,2020-05-18,8
7,4,12,2020-05-19,4
7,4,13,2020-05-20,3
6,2,13,2020-05-21,1
6,1,14,2020-05-22,NA
7,2,15,2020-05-23,NA
8,2,16,2020-05-24,NA
