"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-14,5
8,8,9,2020-05-15,8
2,2,3,2020-05-16,2
2,2,4,2020-05-17,2
7,7,9,2020-05-18,7
1,1,3,2020-05-19,1
5,5,7,2020-05-20,5
5,5,7,2020-05-21,5
7,7,10,2020-05-22,7
3,3,6,2020-05-23,3
6,6,9,2020-05-24,6
12,12,15,2020-05-25,12
3,3,6,2020-05-26,3
7,7,10,2020-05-27,7
2,2,5,2020-05-28,2
5,5,8,2020-05-29,5
6,6,9,2020-05-30,6
6,6,9,2020-05-31,6
9,9,12,2020-06-01,9
5,5,8,2020-06-02,5
7,6,9,2020-06-03,6
9,8,12,2020-06-04,8
8,7,11,2020-06-05,7
8,7,11,2020-06-06,7
10,9,13,2020-06-07,9
9,8,12,2020-06-08,8
9,8,12,2020-06-09,8
14,13,17,2020-06-10,13
7,6,10,2020-06-11,6
9,8,13,2020-06-12,8
3,2,7,2020-06-13,2
5,3,9,2020-06-14,3
10,8,14,2020-06-15,8
6,3,10,2020-06-16,3
4,1,8,2020-06-17,1
5,2,10,2020-06-18,2
4,0,10,2020-06-19,NA
5,1,11,2020-06-20,NA
5,1,11.0249999999996,2020-06-21,NA
5,1,12,2020-06-22,NA
