Bar0; 0,36697247706421626
Bar1; 2,9357798165137603
Bar2; 2,9357798165137603
Bar3; 4,770642201834871
Bar4; 7,339449541284415
Bar5; 13,211009174311936
Bar6; 12,477064220183474
Bar7; 15,77981651376148
Bar8; 34,12844036697248
Bar9; 29,357798165137634
Bar10; 29,357798165137634
Bar11; 37,43119266055045
Bar12; 48,44036697247706
Bar13; 56,146788990825684
Bar14; 60,55045871559634
Bar15; 73,02752293577981
Bar16; 83,6697247706422
Bar17; 85,5045871559633
Bar18; 101,65137614678899
Bar19; 117,24770642201834
Bar20; 136,1467889908257
Bar21; 132,8440366972477
Bar22; 128,80733944954127
Bar23; 139,81651376146792
Bar24; 145,6880733944954
Bar25; 121,10091743119267
Bar26; 150,09174311926603
Bar27; 139,08256880733944
Bar28; 170,6422018348624
Bar29; 177,9816513761468
Bar30; 144,58715596330276
Bar31; 150,09174311926603
Bar32; 120
Bar33; 136,88073394495413
Bar34; 150,8256880733945
Bar35; 118,16513761467891
Bar36; 121,10091743119267
Bar37; 106,05504587155963
Bar38; 107,88990825688076
Bar39; 94,3119266055046
Bar40; 55,04587155963304
Bar41; 22,75229357798165
