"dt_sin_pri","n.casos"
2020-03-19,1
2020-03-20,2
2020-03-27,2
2020-03-28,1
2020-03-29,1
2020-03-30,1
2020-03-31,1
2020-04-01,1
2020-04-05,1
2020-04-06,3
2020-04-07,1
2020-04-10,5
2020-04-11,2
2020-04-14,3
2020-04-15,4
2020-04-17,1
2020-04-18,1
2020-04-19,2
2020-04-20,3
2020-04-21,1
2020-04-23,2
2020-04-24,4
2020-04-25,2
2020-04-28,3
2020-04-29,2
2020-04-30,4
2020-05-01,6
2020-05-02,2
2020-05-03,5
2020-05-04,6
2020-05-05,4
2020-05-06,4
2020-05-07,3
2020-05-08,7
2020-05-09,3
2020-05-10,4
2020-05-11,2
2020-05-12,2
2020-05-13,1
2020-05-14,2
2020-05-15,1
2020-05-16,3
2020-05-17,2
2020-05-18,4
2020-05-19,3
2020-05-20,2
2020-05-22,2
2020-05-23,1
2020-05-25,1
2020-05-26,4
2020-05-27,2
2020-05-29,2
2020-05-30,2
2020-06-01,1
2020-06-03,2
2020-06-07,1
