"dt_evoluca","n.casos"
2020-01-11,1
2020-03-31,1
2020-04-07,1
2020-04-08,1
2020-04-10,1
2020-04-14,1
2020-04-15,1
2020-04-18,1
2020-04-19,2
2020-04-22,1
2020-04-23,1
2020-04-26,2
2020-04-27,1
2020-04-28,1
2020-04-29,1
2020-05-04,2
2020-05-05,3
2020-05-06,3
2020-05-07,2
2020-05-08,3
2020-05-09,2
2020-05-10,5
2020-05-12,4
2020-05-13,6
2020-05-14,4
2020-05-15,5
2020-05-16,1
2020-05-17,2
2020-05-18,2
2020-05-20,3
2020-05-21,3
2020-05-22,2
2020-05-23,1
2020-05-26,1
2020-05-28,1
2020-05-29,2
2020-05-31,2
2020-06-02,1
2020-06-04,1
2020-06-06,2
2020-06-07,3
2020-06-08,1
