"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-16,1
3,3,3,2020-05-17,3
2,2,2,2020-05-18,2
1,1,1,2020-05-19,1
3,3,3,2020-05-20,3
3,3,4,2020-05-21,3
6,6,7,2020-05-22,6
2,2,3,2020-05-23,2
1,1,2,2020-05-24,1
1,1,3,2020-05-25,1
1,1,3,2020-05-26,1
1,1,3,2020-05-27,1
2,2,5,2020-05-28,2
4,3,6,2020-05-29,3
3,2,5,2020-05-30,2
3,2,6,2020-05-31,2
3,2,6,2020-06-01,2
3,2,6,2020-06-02,2
2,1,5,2020-06-03,1
2,1,6,2020-06-04,1
1,0,5,2020-06-05,NA
3,2,7,2020-06-06,2
5,3,9,2020-06-07,3
5,3,9,2020-06-08,3
5,3,9,2020-06-09,3
2,0,6,2020-06-10,NA
3,1,7,2020-06-11,1
3,1,7,2020-06-12,1
6,4,11,2020-06-13,4
3,1,8,2020-06-14,1
4,2,9,2020-06-15,2
3,1,8,2020-06-16,1
4,2,9,2020-06-17,2
3,1,8,2020-06-18,1
3,1,8,2020-06-19,1
3,1,8,2020-06-20,1
3,1,8,2020-06-21,1
6,3,10,2020-06-22,3
4,1,9,2020-06-23,1
4,1,10,2020-06-24,1
