"estimate","lower","upper","onset_date","n.reported"
35,35,35,2020-04-29,35
38,38,38,2020-04-30,38
40,40,40,2020-05-01,40
41,41,41,2020-05-02,41
37,37,37,2020-05-03,37
38,38,38,2020-05-04,38
31,31,31,2020-05-05,31
30,30,30,2020-05-06,30
31,31,31,2020-05-07,31
25,25,27,2020-05-08,25
25,24,29,2020-05-09,24
32,30,36,2020-05-10,30
35,32,39,2020-05-11,32
39,36,44,2020-05-12,35
35,32,40,2020-05-13,31
22,19,27,2020-05-14,18
27,24,33,2020-05-15,23
32,28,37,2020-05-16,27
25,21,31,2020-05-17,20
33,28,39,2020-05-18,26
39,34,47,2020-05-19,32
28,23,35,2020-05-20,21
25,20,32,2020-05-21,18
19,14,26,2020-05-22,12
17,12,24,2020-05-23,10
20,16,27,2020-05-24,13
22,17,29,2020-05-25,14
18,13,25,2020-05-26,10
19,14,26,2020-05-27,11
19,14,26,2020-05-28,11
11,6,18,2020-05-29,3
16,11,23,2020-05-30,8
15,10,22,2020-05-31,7
9,4,17,2020-06-01,1
12,6,19,2020-06-02,3
10,4,18,2020-06-03,1
17,11,25,2020-06-04,7
12,5,21,2020-06-05,1
14,7,24,2020-06-06,2
15,7,27,2020-06-07,2
