"dt_evoluca","n.casos"
2020-02-24,1
2020-03-24,1
2020-03-25,1
2020-04-08,1
2020-04-16,3
2020-04-22,1
2020-04-27,3
2020-04-29,3
2020-04-30,1
2020-05-01,1
2020-05-02,2
2020-05-03,3
2020-05-04,5
2020-05-05,4
2020-05-06,2
2020-05-07,2
2020-05-09,2
2020-05-10,4
2020-05-11,2
2020-05-12,3
2020-05-13,4
2020-05-14,2
2020-05-15,1
2020-05-16,3
2020-05-17,2
2020-05-18,4
2020-05-19,5
2020-05-20,2
2020-05-21,2
2020-05-22,1
2020-05-23,4
2020-05-25,2
2020-05-26,1
2020-05-27,1
2020-05-29,1
2020-05-30,1
2020-05-31,1
2020-06-02,2
2020-06-03,1
2020-06-05,1
2020-06-06,2
2020-06-08,2
2020-06-11,1
2020-06-12,2
2020-06-15,1
