"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-03,7
16,16,16,2020-05-04,16
8,8,8,2020-05-05,8
8,8,8,2020-05-06,8
10,10,10,2020-05-07,10
5,5,6,2020-05-08,5
8,8,9,2020-05-09,8
13,13,14,2020-05-10,13
13,13,14,2020-05-11,13
3,3,4,2020-05-12,3
8,8,10,2020-05-13,8
12,12,14,2020-05-14,12
9,9,11,2020-05-15,9
7,7,10,2020-05-16,7
4,4,7,2020-05-17,4
10,9,13,2020-05-18,9
4,3,7,2020-05-19,3
6,5,9,2020-05-20,5
6,4,9,2020-05-21,4
9,7,12,2020-05-22,7
6,4,10,2020-05-23,4
5,3,9,2020-05-24,3
5,3,9,2020-05-25,3
6,3,10,2020-05-26,3
9,6,13,2020-05-27,6
7,4,12,2020-05-28,4
4,1,9,2020-05-29,1
9,5,13,2020-05-30,5
5,1,10,2020-05-31,1
9,6,14,2020-06-01,5
7,4,12,2020-06-02,3
7,4,13,2020-06-03,3
6,2,11,2020-06-04,1
7,3,13,2020-06-05,2
7,3,13,2020-06-06,2
5,1,11,2020-06-07,NA
6,2,13,2020-06-08,1
6,2,13,2020-06-09,1
6,1,12,2020-06-10,NA
6,1,13,2020-06-11,NA
