"dt_notific","n.notific"
2020-03-20,1
2020-03-23,2
2020-03-24,2
2020-03-25,1
2020-03-26,3
2020-03-27,2
2020-03-30,3
2020-04-01,5
2020-04-02,3
2020-04-04,1
2020-04-06,1
2020-04-07,4
2020-04-08,4
2020-04-09,1
2020-04-10,3
2020-04-11,2
2020-04-12,2
2020-04-13,2
2020-04-14,3
2020-04-15,7
2020-04-16,2
2020-04-17,4
2020-04-18,5
2020-04-19,1
2020-04-20,10
2020-04-22,7
2020-04-23,3
2020-04-24,6
2020-04-25,2
2020-04-26,2
2020-04-27,8
2020-04-28,5
2020-04-29,5
2020-04-30,1
2020-05-01,4
2020-05-02,1
2020-05-03,1
2020-05-04,1
2020-05-05,6
2020-05-06,6
2020-05-07,5
2020-05-08,2
2020-05-09,4
2020-05-10,3
2020-05-11,1
2020-05-12,6
2020-05-13,5
2020-05-14,3
2020-05-15,1
2020-05-16,2
2020-05-17,2
2020-05-18,3
2020-05-19,2
2020-05-20,5
2020-05-22,2
2020-05-23,1
2020-05-24,1
2020-05-27,2
2020-05-28,3
2020-05-29,1
2020-05-30,1
2020-06-02,3
