"dt_notific","n.notific"
2020-03-15,1
2020-03-22,1
2020-03-23,2
2020-03-25,3
2020-03-26,4
2020-03-27,3
2020-03-28,2
2020-03-29,1
2020-03-30,4
2020-03-31,2
2020-04-01,6
2020-04-02,6
2020-04-03,3
2020-04-04,2
2020-04-05,3
2020-04-06,18
2020-04-07,10
2020-04-08,15
2020-04-09,7
2020-04-10,1
2020-04-11,9
2020-04-12,3
2020-04-13,29
2020-04-14,8
2020-04-15,31
2020-04-16,7
2020-04-17,15
2020-04-18,5
2020-04-19,4
2020-04-20,31
2020-04-21,8
2020-04-22,24
2020-04-23,9
2020-04-24,24
2020-04-25,14
2020-04-26,3
2020-04-27,38
2020-04-28,35
2020-04-29,40
2020-04-30,16
2020-05-01,13
2020-05-02,11
2020-05-03,15
2020-05-04,20
2020-05-05,33
2020-05-06,34
2020-05-07,19
2020-05-08,27
2020-05-09,12
2020-05-10,13
2020-05-11,33
2020-05-12,33
2020-05-13,29
2020-05-14,17
2020-05-15,17
2020-05-16,9
2020-05-17,8
2020-05-18,30
2020-05-19,21
2020-05-20,34
2020-05-21,24
2020-05-22,24
2020-05-23,10
2020-05-24,9
2020-05-25,26
2020-05-26,26
2020-05-27,22
2020-05-28,18
2020-05-29,16
2020-05-30,6
2020-05-31,9
2020-06-01,16
2020-06-02,18
2020-06-03,13
2020-06-04,11
2020-06-05,9
2020-06-06,2
2020-06-07,3
2020-06-08,5
2020-06-09,10
2020-06-10,9
2020-06-11,2
2020-06-12,6
2020-06-13,1
2020-06-14,3
2020-06-15,6
2020-06-16,8
2020-06-17,3
2020-06-18,2
2020-06-19,4
2020-06-20,3
2020-06-21,2
2020-06-22,9
2020-06-23,11
2020-06-24,3
2020-06-25,5
2020-06-26,3
2020-06-28,1
2020-06-29,3
2020-06-30,8
2020-07-01,1
2020-07-02,3
2020-07-05,1
2020-07-06,3
2020-07-09,2
2020-07-10,1
2020-07-12,1
2020-07-13,2
2020-07-15,1
2020-07-16,2
2020-07-17,2
2020-07-18,1
