"estimate","lower","upper","onset_date","n.reported"
9,9,9,2020-04-21,9
13,13,14,2020-04-22,13
16,16,18,2020-04-23,16
8,8,10,2020-04-24,8
11,11,14,2020-04-25,11
15,14,18,2020-04-26,14
16,15,19,2020-04-27,15
9,8,13,2020-04-28,8
13,12,17,2020-04-29,12
9,7,12,2020-04-30,7
19,17,23,2020-05-01,17
6,4,11,2020-05-02,4
19,16,23,2020-05-03,16
9,6,14,2020-05-04,6
9,5,14,2020-05-05,5
11,8,16,2020-05-06,7
11,8,17,2020-05-07,7
9,6,15,2020-05-08,5
10,7,16,2020-05-09,6
13,9,18,2020-05-10,8
6,2,11,2020-05-11,1
10,6,16,2020-05-12,5
11,7,17,2020-05-13,5
13,9,20,2020-05-14,7
11,6,17,2020-05-15,4
9,4,16,2020-05-16,2
13,8,20,2020-05-17,6
11,6,18,2020-05-18,4
11,6,18,2020-05-19,4
8,3,16,2020-05-20,1
8,3,16,2020-05-21,1
10,4,18,2020-05-22,2
8,2,16,2020-05-23,NA
9,4,18,2020-05-24,1
10,4,18,2020-05-25,1
10,4,19,2020-05-26,1
9,3,18,2020-05-27,NA
9,3,19,2020-05-28,NA
9,3,19,2020-05-29,NA
9,3,19,2020-05-30,NA
