"estimate","lower","upper","onset_date","n.reported"
49,49,49,2020-05-29,49
48,47,51,2020-05-30,47
39,36,44,2020-05-31,36
83,79,88,2020-06-01,79
62,58,68,2020-06-02,58
64,61,70,2020-06-03,60
67,63,74,2020-06-04,62
58,54,65,2020-06-05,53
67,62,74,2020-06-06,60
52,48,59,2020-06-07,46
52,48,60,2020-06-08,46
50,45,57,2020-06-09,43
63,57,70,2020-06-10,55
42,37,50,2020-06-11,35
59,54,67,2020-06-12,51
53,47,61,2020-06-13,44
50,45,58,2020-06-14,41
69,63,78,2020-06-15,58
50,43,58,2020-06-16,39
41,35,49,2020-06-17,31
44,38,53,2020-06-18,33
56,49,65,2020-06-19,43
64,56,74,2020-06-20,49
47,39,57,2020-06-21,32
50,43,60,2020-06-22,35
39,31,49,2020-06-23,23
40,32,50,2020-06-24,24
33,25,44,2020-06-25,17
34,26,45,2020-06-26,17
28,20,39,2020-06-27,10
31,21,42,2020-06-28,10
37,26,50,2020-06-29,13
34,22.9750000000002,49,2020-06-30,8
34,21,49,2020-07-01,6
33,20,51,2020-07-02,4
35,21,54,2020-07-03,4
32,17,54,2020-07-04,NA
34,18,58,2020-07-05,1
33,15,60,2020-07-06,NA
33,15,62,2020-07-07,NA
