"dt_notific","n.notific"
2020-03-16,1
2020-03-25,1
2020-03-28,1
2020-03-30,1
2020-04-05,1
2020-04-08,1
2020-04-13,1
2020-04-14,2
2020-04-17,1
2020-04-18,3
2020-04-19,1
2020-04-20,2
2020-04-21,6
2020-04-22,6
2020-04-23,3
2020-04-24,8
2020-04-25,8
2020-04-26,6
2020-04-27,7
2020-04-28,31
2020-04-29,27
2020-04-30,32
2020-05-01,27
2020-05-02,30
2020-05-03,39
2020-05-04,63
2020-05-05,57
2020-05-06,49
2020-05-07,46
2020-05-08,79
2020-05-09,34
2020-05-10,36
2020-05-11,66
2020-05-12,70
2020-05-13,66
2020-05-14,75
2020-05-15,67
2020-05-16,30
2020-05-17,38
2020-05-18,81
2020-05-19,116
2020-05-20,100
2020-05-21,75
2020-05-22,85
2020-05-23,49
2020-05-24,48
2020-05-25,101
2020-05-26,102
2020-05-27,130
2020-05-28,110
2020-05-29,107
2020-05-30,36
2020-05-31,43
2020-06-01,111
2020-06-02,118
2020-06-03,106
2020-06-04,85
2020-06-05,84
2020-06-06,53
2020-06-07,52
2020-06-08,83
2020-06-09,152
2020-06-10,102
2020-06-11,44
2020-06-12,62
2020-06-13,40
2020-06-14,42
2020-06-15,69
2020-06-16,22
