"dt_notific","n.notific"
2020-01-19,1
2020-02-27,1
2020-03-04,1
2020-03-06,1
2020-03-16,2
2020-03-17,1
2020-03-19,1
2020-03-22,1
2020-03-23,1
2020-03-25,1
2020-03-27,1
2020-03-29,1
2020-03-30,3
2020-04-04,1
2020-04-05,2
2020-04-06,1
2020-04-07,1
2020-04-10,2
2020-04-11,2
2020-04-13,5
2020-04-14,3
2020-04-15,5
2020-04-16,6
2020-04-17,2
2020-04-18,1
2020-04-19,1
2020-04-20,6
2020-04-21,7
2020-04-22,1
2020-04-23,3
2020-04-24,10
2020-04-25,2
2020-04-26,1
2020-04-27,2
2020-04-28,3
2020-04-29,2
2020-04-30,3
2020-05-01,7
2020-05-02,6
2020-05-03,7
2020-05-04,10
2020-05-05,7
2020-05-06,1
2020-05-07,3
2020-05-08,8
2020-05-09,2
2020-05-10,2
2020-05-11,8
2020-05-12,10
2020-05-13,8
2020-05-14,3
2020-05-15,9
2020-05-16,3
2020-05-17,1
2020-05-18,17
2020-05-19,10
2020-05-20,14
2020-05-21,1
2020-05-22,3
2020-05-23,5
2020-05-24,2
2020-05-25,5
2020-05-26,10
2020-05-27,4
2020-05-28,22
2020-05-29,10
2020-06-01,4
2020-06-02,9
2020-06-03,6
2020-06-04,2
2020-06-05,3
2020-06-06,1
