"estimate","lower","upper","onset_date","n.reported"
91,91,91,2020-05-16,91
70,70,70,2020-05-17,70
72,72,72,2020-05-18,72
80,79,88,2020-05-19,79
72,69,82,2020-05-20,69
68,65,78,2020-05-21,65
73,70,85,2020-05-22,70
46,42,57,2020-05-23,42
55,50,66,2020-05-24,50
72,65,83,2020-05-25,65
53,46,65,2020-05-26,46
48,40,59,2020-05-27,40
53,45,65,2020-05-28,44
66,57,79,2020-05-29,55
71,61,84,2020-05-30,58
53,44,66,2020-05-31,40
46,37,59,2020-06-01,33
52,43,65,2020-06-02,38
44,34,57,2020-06-03,29
43,33,56,2020-06-04,27
44,34,57,2020-06-05,27
46,36,59,2020-06-06,28
42,32,56,2020-06-07,23
51,40,66,2020-06-08,29
46,34,60,2020-06-09,21
60,47,76,2020-06-10,32
57,44,74,2020-06-11,28
53,39,70,2020-06-12,22
56,43,74,2020-06-13,24
44,30,61,2020-06-14,11
51,37,70,2020-06-15,16
56,41,76,2020-06-16,18
58,41,78,2020-06-17,17
57,40,78,2020-06-18,15
48,31,69,2020-06-19,5
56,38,79,2020-06-20,11
52,33,75,2020-06-21,6
50,31,75,2020-06-22,4
49,29,74,2020-06-23,2
50,28,77,2020-06-24,2
