"estimate","lower","upper","onset_date","n.reported"
227,227,227,2020-05-12,227
219,218,222,2020-05-13,218
200,198,204,2020-05-14,198
235,231,242,2020-05-15,231
180,175,188,2020-05-16,174
206,199,215,2020-05-17,195
242,233,254,2020-05-18,224
190,180,202,2020-05-19,167
281,268,297,2020-05-20,245
198,186,213,2020-05-21,165
179,166,193,2020-05-22,145
175,162,190,2020-05-23,138
188,174,205,2020-05-24,144
253,236,273,2020-05-25,193
196,180,215,2020-05-26,140
186,169,205,2020-05-27,128
218,200,239,2020-05-28,151
203,184,224,2020-05-29,133
207,187,229,2020-05-30,133
171,151,193.025,2020-05-31,99
253,230,281,2020-06-01,157
179,157,203,2020-06-02,96
196,174,223,2020-06-03,107
182,160,208,2020-06-04,93
188,165,215,2020-06-05,95
160,137,185,2020-06-06,74
126,103,150,2020-06-07,48
142,118,168,2020-06-08,56
147,123,176,2020-06-09,55
144,119,174,2020-06-10,50
116,91,145,2020-06-11,29
128,102,159,2020-06-12,34
127,99,161,2020-06-13,28
121,91,157,2020-06-14,19
127,94,168,2020-06-15,18
125,88,170,2020-06-16,12
120,79,172,2020-06-17,5
130,81,195,2020-06-18,4
144,87,238,2020-06-19,6
139,76,261,2020-06-20,NA
