"atraso","mean","lower","upper"
0,0.14246216136462,0.139148626732058,0.145504082425038
1,0.0875101353162853,0.0851195799377048,0.0896263245293928
2,0.0471940350614445,0.045784014750814,0.0485755236474455
3,0.0366002658874607,0.0352899367874341,0.0377937225086794
4,0.0289111932278258,0.0277968511626879,0.0300723904328658
5,0.0240128889214301,0.0229220368650715,0.0250719725331444
6,0.0202861053590584,0.0194453364627927,0.0212842433630698
7,0.017756796847531,0.016944081380353,0.0184931537597286
8,0.0159346408643388,0.0152423845432241,0.0166825396510495
9,0.0144826331156441,0.0138397645466577,0.0150468716249797
10,0.0135044696641002,0.0127826000213841,0.014138663457895
11,0.0124410064048517,0.0118204091474303,0.0130318920304523
12,0.0119019847938524,0.011309799915809,0.0125158144324521
13,0.0116462729192657,0.0110109045061483,0.0123473074481276
14,0.0103757259053083,0.00973658303967253,0.0109815404154727
15,0.0104796460871413,0.00991064130573299,0.0111751655910228
16,0.00975952286810365,0.00914238120013237,0.0103514436005656
17,0.00911680274971831,0.00842017748298617,0.00966349445971852
18,0.00902749339960387,0.00841854024156598,0.00969030326793858
19,0.00872712016994384,0.00822564519809857,0.00930918357946052
20,0.00835204283859516,0.00774358490254475,0.00884355812538615
21,0.00887160236706215,0.00834177353664253,0.00945116721020091
22,0.00895117927598894,0.00840243695880081,0.00972611889566519
23,0.00720255542986043,0.00673286716304417,0.0077559227146011
24,0.00718445257875026,0.00667651220616208,0.00763855112820328
25,0.00690683991861219,0.00643091072532745,0.0073889060076582
26,0.00671748858169202,0.00617484844083305,0.00730380760971438
27,0.00590561938862096,0.00540566823330909,0.00636978803716443
28,0.00572450058035339,0.00517551668135123,0.00615687174793044
29,0.00586043850921354,0.00539387501280349,0.00636842876058467
30,0.0058539773494497,0.00543695221299217,0.00628887211497426
31,0.00637391699339908,0.00593337344139984,0.00689032904251635
32,0.00530686100200888,0.00493306650140231,0.00586989072434813
33,0.00530134183123673,0.00483374177194382,0.00571679682663894
34,0.00513733719628696,0.00465655592064236,0.00566638020126268
35,0.00475212719094041,0.00429350424708205,0.00525493910127851
36,0.00476322796416787,0.00432388690684385,0.00531034725325785
37,0.00504500011580122,0.00459480265139465,0.00547949038206489
38,0.00494840273899829,0.00436400985029095,0.00551481634893713
39,0.00443599129468229,0.00391129101144994,0.00499517769577625
40,0.00471273443814373,0.00426676355490759,0.00518534955582389
41,0.00430742643902588,0.00389465088641991,0.00468666493898119
42,0.00591591194860418,0.00528716936992292,0.0065008662626227
43,0.00500411032013974,0.00451233564486627,0.00549326869345988
44,0.00471262276134634,0.00425630652863347,0.00518526850766481
45,0.00489712346862662,0.00449978637709644,0.00529474545225432
46,0.00417043365755976,0.00371408002729287,0.00458696478235622
47,0.00444611387296403,0.00409980273885581,0.00487192330149614
48,0.00458160628922171,0.00416332212647048,0.00490410526272127
49,0.00511574266946538,0.00476625456758508,0.00554166752249353
50,0.00462136074202817,0.00424965955547633,0.00511292093276543
