"atraso","mean","lower","upper"
0,0.010006709109995,0.0094724652908817,0.0105911381090144
1,0.0381880166070477,0.036987068893292,0.0397207015325357
2,0.0802587271994897,0.0781665545165582,0.0827458588896108
3,0.12339946917863,0.120473163695889,0.126339151322392
4,0.165053637003945,0.160889035441258,0.16878119582432
5,0.198662788581884,0.193729988086592,0.20293995543311
6,0.226076869130158,0.220525466305993,0.230600417631117
7,0.250783456975845,0.244825460476602,0.255680597303112
8,0.272029225205249,0.265372072265886,0.277194941275551
9,0.291648165349852,0.284594187452444,0.297067721057517
10,0.308949190856521,0.301526613265375,0.314437160196298
11,0.325453450016243,0.317601565273103,0.330992724931326
12,0.340615122415121,0.332217023364789,0.346508684754725
13,0.354243430530239,0.345407971348148,0.360406721141677
14,0.367648159805543,0.358648590840821,0.374154930788387
15,0.380759196786146,0.371220823385276,0.387311970863833
16,0.392897864223384,0.383015065036729,0.399643677923703
17,0.405506216685474,0.395150454492842,0.412376054493495
18,0.41783861903288,0.407333353018108,0.424930610362815
19,0.428632095758095,0.418154890086058,0.436084615685568
20,0.438976604584158,0.428510337153605,0.446474350390469
21,0.448626815203278,0.437591068243618,0.456124016415955
22,0.459799733882105,0.448281559130199,0.467304647168801
23,0.470225752331812,0.458270235375193,0.477593287183199
24,0.480415259471526,0.468556774319774,0.488309392392479
25,0.489694847565706,0.477522958968889,0.497896381467288
26,0.498711233001498,0.486309343049557,0.507023679259224
27,0.507313561043115,0.49480022379907,0.515790772844395
28,0.514613546178084,0.501630430739612,0.523082041799838
29,0.522044471662725,0.508776811054857,0.530647397004163
30,0.529209266681207,0.515358585743551,0.537735345503116
31,0.536318822873288,0.52221383278536,0.544868978373288
32,0.542874778180181,0.528805313004018,0.551279717277393
33,0.549672957840388,0.535267609160445,0.558262878939218
34,0.556879848052817,0.54220616626682,0.565543204678736
35,0.562672439551907,0.547737066219824,0.571484090067248
36,0.568588078580809,0.55335294490829,0.577601094127366
37,0.575143225988986,0.559924780845154,0.584467857532009
38,0.581981034987954,0.566566601243085,0.591219523276021
39,0.588282351541362,0.572203201613463,0.597604851378451
40,0.594066600484279,0.578468517162393,0.603447441157095
41,0.59914972556751,0.583620486440872,0.608482689575688
42,0.60500828278809,0.589407607437788,0.614392911240107
43,0.611304106254546,0.595929418105405,0.620684520233979
44,0.618981856517754,0.60328738713941,0.628183867952916
45,0.624671567438411,0.609303573518304,0.634259342614867
46,0.630888036415084,0.615650630804461,0.640440903009027
47,0.637151798096067,0.621978853914124,0.646810938989629
48,0.641799336944249,0.626494510595071,0.651591820990118
49,0.646952574579414,0.631408625482454,0.656331018979056
50,0.652317640901327,0.636771328569472,0.661742023675407
51,0.659067068080164,0.643323550187281,0.668787994384073
52,0.664039992632453,0.648029405181297,0.673635168765727
53,0.667970821181905,0.651875956393391,0.677665142184129
54,0.672627046807335,0.656409928669097,0.682453495721976
55,0.677386475532938,0.661141433783882,0.68714980572875
56,0.68244654502531,0.665726304714151,0.692371802269067
57,0.687664314516435,0.670756776609548,0.697725796448969
58,0.69188489016809,0.67516640971441,0.701922558011155
59,0.69790623607301,0.681711884950417,0.708454804632832
60,0.703037676338013,0.686038862907534,0.713395996420411
61,0.706251480958457,0.688822311921042,0.716692801164544
62,0.71027211943837,0.692808116727782,0.720462100743078
63,0.715181234380534,0.698059903822501,0.725361689927346
64,0.719834538100376,0.70327027987877,0.730229328350821
65,0.723995670338845,0.70761337437631,0.734441510924795
66,0.727641056915196,0.711608887137922,0.738345511261257
67,0.732557412942728,0.716721795932679,0.743230705730105
68,0.736346488809924,0.721229256394296,0.746853045659394
69,0.738863345892677,0.723869619609928,0.749408882853817
70,0.741621571914165,0.726603509972016,0.752029058854028
71,0.744624093974253,0.729218427303636,0.755004858811546
72,0.747071012403135,0.731472662238728,0.757468388262061
73,0.750059936548714,0.734447759549564,0.760374783960015
74,0.752358799795784,0.736650909154374,0.762810634494225
75,0.754453326894088,0.738789390247687,0.764814939333138
76,0.757526470841352,0.74179733041853,0.767669408824682
77,0.759976171229874,0.744257086090733,0.770448305377939
