"atraso","mean","lower","upper"
0,0.000176366272459227,0.000140025378101124,0.000220050250847879
1,0.000789097580674434,0.000672828752167166,0.000935869293826154
2,0.00134098884727337,0.00111951255010527,0.0015248723435771
3,0.00253191153256856,0.002335933023211,0.00274082834996653
4,0.00403219523445299,0.00374939816135553,0.00432949971224017
5,0.0056289321456138,0.00518653041815379,0.00614051180914517
6,0.00731975276538381,0.00684563954066504,0.00777217901511757
7,0.00904343821715041,0.00857311532924909,0.00962658942521707
8,0.0104223233961305,0.00987268329058184,0.0110957755924758
9,0.0118594474544416,0.0111942020985829,0.0125522243462062
10,0.0127567106574286,0.0120896394545986,0.0134750032842238
11,0.0143437819365987,0.0137339533295579,0.0149687914171152
12,0.0146106811696679,0.013972220554172,0.0152157726000483
13,0.0154245755061355,0.0146764222456289,0.0161436513049021
14,0.0165083812601806,0.0157486777639669,0.0171996314033375
15,0.0165772195158442,0.0159415271409882,0.0173158087056976
16,0.0159529431132768,0.0152561020043494,0.0166467636161315
17,0.0167974438518613,0.016089343271728,0.0175434218835116
18,0.0168491390675406,0.0160015628485843,0.0175844455632303
19,0.0168540781361104,0.0161484248111107,0.01758849762202
20,0.0167420157174698,0.0158877614949866,0.0175440543874371
21,0.0162930646635666,0.0153548265041917,0.0171561672528045
22,0.016572066710124,0.0157998858476139,0.0174556066675629
23,0.0161218462858655,0.0153675246813365,0.0169372944048658
24,0.015186504903096,0.0144315192023454,0.0158876383065959
25,0.0143670024734356,0.0137110292809739,0.0151391147611372
26,0.0145717683232945,0.0139095513246547,0.0152586334654014
27,0.0136533892766974,0.012919957965205,0.0144774156971085
28,0.0136920212703636,0.0129047299353685,0.0144785471945288
29,0.0133540517162939,0.0126632250471888,0.0140587648481894
30,0.0123733039440397,0.0117315030251726,0.0129938416197668
31,0.0120851611959593,0.0114295458461507,0.0127423030861281
32,0.0123192082688642,0.0116072795725375,0.0130842362553799
33,0.0113029763516963,0.0105486954908356,0.0120958243346129
34,0.0107905390664884,0.0101195986074686,0.0114737179915603
35,0.0114204101555352,0.0107282594033643,0.0121312190449977
36,0.0102987393258738,0.00930585669873584,0.0110922268564036
37,0.0103763266512019,0.00968649667127096,0.0110150520959102
38,0.0103716028330698,0.00953597463881756,0.0111084166431713
39,0.0100766951075961,0.00940730506175027,0.0107646397187719
40,0.0101436267662766,0.00942436841755596,0.0108772701489282
41,0.00956015102532014,0.00889516120374892,0.0101988522261069
42,0.0100446381723365,0.00938997600450629,0.0107937849996756
43,0.00924231990333137,0.00856161294273212,0.010036794538166
44,0.00831880108865891,0.0077006442705908,0.00893337849112302
45,0.00909391806081238,0.00856847371903554,0.00973541020467635
46,0.00787656856153546,0.00707504879595087,0.00859025881086369
47,0.00835871706084707,0.00764093400857861,0.00901665113597332
48,0.00821980497962681,0.00747649496301926,0.00881603200209843
49,0.00819765902598647,0.0075421535444821,0.00886289833091692
50,0.00723026848531359,0.00670073956051044,0.00782861342135893
51,0.0076227327465203,0.00687703656427503,0.00822600791655615
52,0.00727564596183892,0.00648062258227529,0.00801064359687885
53,0.00627524997585419,0.00583239288518389,0.00689659418819693
54,0.00708645436217484,0.00652661410636749,0.00770407707710688
55,0.00616764016950913,0.00558282839827142,0.00675578007350779
56,0.00660698729234305,0.00597609576743997,0.00728222673120459
57,0.00648595904173435,0.00605680815186008,0.00707033355531268
58,0.00624531575680343,0.00562962608225475,0.00692260086623776
59,0.00581690794087007,0.00529174597341815,0.00630094931680316
60,0.00619491615551955,0.00565230099370721,0.00720977437498433
61,0.00606105547129404,0.00542805320302675,0.0066058004307843
62,0.00471831353059411,0.00418510008092564,0.00524503958943125
63,0.0056543731978664,0.00482516929680313,0.00631539945366365
64,0.00451677564253897,0.00400673673005158,0.00511902278856736
65,0.00417172064836002,0.00370223464389578,0.00474986314567434
66,0.00401149964109289,0.0035664268358977,0.00463430812409917
67,0.0041087764515768,0.00358174933110361,0.00481834261353996
68,0.00377821407796338,0.00326972479708773,0.00426831548896723
69,0.0043127408423194,0.00371026596784618,0.00494039578912789
70,0.0036153188157584,0.00299488597983478,0.00410650599390215
71,0.00338486317280497,0.00299744567548722,0.00388335947226458
72,0.00287569581135723,0.00234315833279294,0.00346381043121804
73,0.00369435474840304,0.00315305188202702,0.004256380661167
74,0.00242723671761933,0.00208587742058062,0.00281484336453946
75,0.00257321444694533,0.00212091785118248,0.0030406354614313
76,0.00325036955412957,0.00251544650664755,0.00374809878936674
77,0.00263108383469161,0.00229046694036058,0.00301427129402917
78,0.00263161891849661,0.0020476846462704,0.00320267976208951
79,0.00260407139737749,0.00224954093382638,0.00303107019400535
80,0.00201992408651038,0.0015607086276137,0.00241869174674296
81,0.00247359925776757,0.00207947289407575,0.00309108171408852
82,0.00214906516954358,0.00154723606400999,0.0027642861511776
83,0.00178426647330958,0.0014634195060838,0.00232461551446676
84,0.00189060352140877,0.00141370780334801,0.00261703908689838
85,0.00223756582194145,0.00168247222697473,0.00299905166074021
86,0.00214982795742504,0.00161555326848568,0.00256319759926647
87,0.00225298289134445,0.00199105371446487,0.00247502852726837
88,0.00117137420264229,0.000922153853836026,0.00144835916038567
89,0.00168890328898742,0.0013831724244411,0.00205141061823553
90,0.00178426231362641,0.00117315776159503,0.00261818592842455
91,0.00150293407748228,0.001230292694067,0.00177274128874912
92,0.000618185790872021,0.000484916957145969,0.000746212486445888
93,0.00133409411842847,0.00112825956815942,0.0016194309584399
94,0.000998148216296207,0.000707528342404124,0.00138754062085526
95,0.00208213371352859,0.00153172792869698,0.00266847888675724
96,0.00217905620364671,0.00177324842363978,0.00251865538099024
97,0.00228486205043382,0.00165603358292481,0.0029741727372852
98,0.0023147711626315,0.00201075187991459,0.00268720417304863
99,0.00228594526774524,0.00197787742153267,0.00285804520701518
100,0.00222325880504008,0.00160968136740558,0.003209176942385
101,0.0019992886560671,0.00158846326108732,0.0025582970370837
102,0.0012636774830809,0.000973757295452668,0.00157099528561553
103,0.000454938554138937,0.000354197565814859,0.000632940977024991
104,0.000542040156545546,0.000451191062360714,0.000695731977071846
105,0.00166850424314848,0.00127546187749288,0.00210505767225814
106,0.00277024589520596,0.00187329029764311,0.00377714719358323
107,0.00192245026554104,0.00107654733831915,0.00271020864566558
108,0.0025617254425012,0.0018985161315191,0.00352873500897814
109,0.000996198961680058,0.000687001943977922,0.00133268845290858
110,0.00139963699429006,0.00124481952202179,0.00158240085427969
111,0.00172502994408762,0.00136200410681349,0.0020162539289814
112,0.000694716488523985,0.000499164853618243,0.000893283431220748
113,0.00235056196251466,0.00146087080613809,0.00304373830599388
114,0.00110624616116184,0.00089914283027817,0.00149498380430406
115,0.00195122268748187,0.00141949072897409,0.00244842519162353
116,0.00471620065916483,0.0034937442997011,0.0069242674841504
117,0.00181257984287053,0.00117016952156458,0.00291483224359547
118,0.00219615692901518,0.00154758728940939,0.0029141955173502
119,0.00387316104874205,0.00253718387798584,0.00702400294463191
120,0.00200969540460726,0.00131559137276138,0.00241043417917996
121,0.00406747204169547,0.0034510763297623,0.00501464254441124
122,0.0123383811203606,0.00914346092234459,0.0154243331287348
123,0.00154495067426326,0.00120725880078344,0.0019427668525009
124,0.00192900962305082,0.00135327841323548,0.00251597452622148
125,0.001372851597768,0.000857815640442208,0.00201414862800071
126,0.0131680790232395,0.00905949253620645,0.0170346944397237
127,0.00862895668220496,0.006178391462917,0.0115639790150103
128,0.00277653568082942,0.00232690230871438,0.0031315738468016
129,0.0397966917843249,0.0314590413756136,0.0490692837807196
130,0.00469619747820063,0.00375922084352726,0.00601108802148124
131,0.0102368139949191,0.00743510970838744,0.0126916174516137
132,0.00446000602179944,0.0034405862029285,0.00570029415854868
133,0.00620565181317413,0.00447614347204456,0.00874227552537178
134,0.000955043429729032,0.000707798114992892,0.00131831417664856
135,0.00095016330650996,0.000643359589048095,0.00154317247965135
136,0.00113963048872422,0.00077625476492272,0.00155343471344942
137,0.0188951427303489,0.0131298973010524,0.028789684532746
