"estimate","lower","upper","onset_date","n.reported"
143,143,143,2020-05-05,143
114,114,114,2020-05-06,114
142,142,142,2020-05-07,142
174,174,174,2020-05-08,174
139,139,139,2020-05-09,139
142,142,142,2020-05-10,142
148,148,148,2020-05-11,148
130,130,130,2020-05-12,130
150,150,150,2020-05-13,150
137,137,137,2020-05-14,137
127,127,127,2020-05-15,127
146,146,146,2020-05-16,146
140,140,143,2020-05-17,140
153,152,156,2020-05-18,152
141,139,146,2020-05-19,139
127,123,132,2020-05-20,123
149,145,155,2020-05-21,144
146,142,153,2020-05-22,140
125,120,132,2020-05-23,118
138,132,145,2020-05-24,129
132,126,140,2020-05-25,121
132,126,141,2020-05-26,120
138,131,147,2020-05-27,124
134,126,144,2020-05-28,118
143,135,153,2020-05-29,125
118,110,128,2020-05-30,98
137,127,148,2020-05-31,114
135,126,147,2020-06-01,110
148,138,160,2020-06-02,120
127,116,139,2020-06-03,97
136,125,149,2020-06-04,104
119,107,133,2020-06-05,84
125,113,139,2020-06-06,87
149,136,164,2020-06-07,106
139,125,155,2020-06-08,89
139,124,156,2020-06-09,82
141,125,160,2020-06-10,76
146,128,166,2020-06-11,70
120,101,143,2020-06-12,34
121,98,146,2020-06-13,17
