"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-02-21,6
9,9,12,2020-02-22,9
9,8,13,2020-02-23,8
8,6,11,2020-02-24,6
11,9,16,2020-02-25,9
8,6,13,2020-02-26,6
9,6,14,2020-02-27,6
18,14,24,2020-02-28,14
9,5,15,2020-02-29,5
21,17,28,2020-03-01,16
16,11,24,2020-03-02,10
36,29,46,2020-03-03,26
40,32,53,2020-03-04,27
43,34,57,2020-03-05,27
51,41,68,2020-03-06,32
52,41,70,2020-03-07,30
79,64,103,2020-03-08,45
126,105,159.025,2020-03-09,71
171,143,213,2020-03-10,91
206,174,257,2020-03-11,104
288,245,352,2020-03-12,138
331,283,404,2020-03-13,151
437,375,532,2020-03-14,188
589,507,712,2020-03-15,238
796,686.975,954,2020-03-16,293
846,731,1021,2020-03-17,282
916,787,1106,2020-03-18,282
1036,890,1257,2020-03-19,291
1643,1430,1967,2020-03-20,424
1379.5,1183,1676,2020-03-21,301
1581,1353.975,1917,2020-03-22,301
1860,1601,2270,2020-03-23,308
1988,1692,2427.025,2020-03-24,267
1879,1583,2332.025,2020-03-25,193
2181,1806,2700.025,2020-03-26,180
2060,1677,2601.025,2020-03-27,121
2545,2022,3253.025,2020-03-28,96
3167,2428.975,4214,2020-03-29,68
2855,1937,4176.025,2020-03-30,18
3184,1833.95,5629,2020-03-31,6
