"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-03-05,NA
3,3,3,2020-03-06,NA
2,2,2,2020-03-07,NA
4,4,4,2020-03-08,NA
6,6,6,2020-03-09,NA
8,8,8,2020-03-10,NA
8,8,8,2020-03-11,NA
10,10,10,2020-03-12,NA
16,16,16,2020-03-13,NA
14,14,14,2020-03-14,NA
13,13,13,2020-03-15,1
15,15,15,2020-03-16,3
16,16,16,2020-03-17,2
23,23,24,2020-03-18,4
24,24,25,2020-03-19,6
18,18,19,2020-03-20,8
26,26,27,2020-03-21,8
23,23,24,2020-03-22,10
31,31,32,2020-03-23,16
22,22,23,2020-03-24,14
32,32,34,2020-03-25,13
30,30,31,2020-03-26,15
26,26,28,2020-03-27,16
26,26,29,2020-03-28,23
22,22,24,2020-03-29,24
17,17,19,2020-03-30,18
21,21,24,2020-03-31,26
22,21,24,2020-04-01,23
17,16,19,2020-04-02,31
20,19,23,2020-04-03,22
0,0,2,2020-04-04,32
0,0,1,2020-04-05,30
0,0,1,2020-04-06,26
0,0,1,2020-04-07,26
0,0,1,2020-04-08,22
0,0,1,2020-04-09,17
0,0,1,2020-04-10,21
0,0,1,2020-04-11,21
0,0,1,2020-04-12,16
0,0,1,2020-04-13,19
