"estimate","lower","upper","onset_date","n.reported"
36,36,36,2020-03-10,36
45,45,47,2020-03-11,45
56,56,59,2020-03-12,56
73,72,76,2020-03-13,72
100,99,104,2020-03-14,99
105,102,111,2020-03-15,102
140,136,147,2020-03-16,135
113,109,120,2020-03-17,108
126,122,134,2020-03-18,120
128,122,136,2020-03-19,120
178,171,188,2020-03-20,166
173,165,184,2020-03-21,158
187,178,199,2020-03-22,168
226,216,240,2020-03-23,202
219,208,233,2020-03-24,193
195,184,208,2020-03-25,170
194,184,207,2020-03-26,168
157,147,170,2020-03-27,131
182,171,196,2020-03-28,151
169,158,183,2020-03-29,137
158,146,172,2020-03-30,124
164,151,179,2020-03-31,127
163,150,179,2020-04-01,123
143,130,158,2020-04-02,103
116,103,131,2020-04-03,78
113,99,129,2020-04-04,72
140,124,158,2020-04-05,89
141,124,161,2020-04-06,83
138,119,159,2020-04-07,72
153,131.975,177,2020-04-08,75
138,115,163,2020-04-09,56
145,122,175,2020-04-10,55
123,98,152,2020-04-11,34
117,91,149,2020-04-12,26
118,89,153,2020-04-13,23
99,69,136,2020-04-14,7
111,76,160,2020-04-15,11
107,66,164,2020-04-16,5
102,56,172,2020-04-17,NA
103,52,189,2020-04-18,NA
