"dt_sin_pri","n.casos"
2020-02-27,1
2020-03-09,1
2020-03-10,1
2020-03-11,1
2020-03-12,1
2020-03-15,1
2020-03-16,1
2020-03-17,2
2020-03-18,1
2020-03-20,2
2020-03-21,3
2020-03-22,1
2020-03-23,2
2020-03-24,1
2020-03-25,4
2020-03-26,5
2020-03-27,2
2020-03-28,1
2020-03-29,9
2020-03-30,1
2020-03-31,1
2020-04-01,5
2020-04-02,3
2020-04-03,2
2020-04-04,3
2020-04-05,4
2020-04-06,2
2020-04-07,4
2020-04-08,2
2020-04-09,2
2020-04-10,4
2020-04-11,3
2020-04-12,3
2020-04-13,3
2020-04-14,4
2020-04-15,4
2020-04-17,4
2020-04-18,5
2020-04-19,2
2020-04-20,6
2020-04-21,5
2020-04-22,2
2020-04-23,4
2020-04-24,8
2020-04-25,3
2020-04-26,2
2020-04-27,1
2020-04-28,2
2020-04-29,3
2020-04-30,1
2020-05-01,4
2020-05-02,1
2020-05-03,3
2020-05-04,1
2020-05-05,5
2020-05-06,1
2020-05-07,2
2020-05-08,2
2020-05-09,4
2020-05-10,2
2020-05-11,4
2020-05-12,6
2020-05-13,2
2020-05-14,2
2020-05-15,9
2020-05-16,7
2020-05-17,3
2020-05-18,6
2020-05-19,3
2020-05-20,5
2020-05-21,1
2020-05-22,4
2020-05-23,3
2020-05-24,1
2020-05-25,4
2020-05-26,2
2020-05-27,2
2020-05-28,2
2020-05-29,3
2020-05-30,3
2020-05-31,1
2020-06-01,7
2020-06-02,1
2020-06-03,4
2020-06-04,4
2020-06-05,6
2020-06-06,1
2020-06-07,3
2020-06-08,2
2020-06-09,6
2020-06-10,5
2020-06-11,1
2020-06-12,1
2020-06-13,4
2020-06-14,1
2020-06-15,2
2020-06-16,2
2020-06-17,1
2020-06-18,2
2020-06-19,3
2020-06-21,2
2020-06-22,2
