"dt_evoluca","n.casos"
2020-03-25,1
2020-03-28,1
2020-03-31,1
2020-04-07,2
2020-04-10,1
2020-04-12,2
2020-04-13,1
2020-04-14,2
2020-04-15,1
2020-04-18,1
2020-04-19,1
2020-04-22,1
2020-04-23,1
2020-04-24,1
2020-04-27,3
2020-04-28,2
2020-04-29,3
2020-05-04,1
2020-05-05,2
2020-05-07,1
2020-05-10,1
2020-05-12,1
2020-05-14,1
2020-05-15,1
2020-05-17,4
2020-05-18,1
2020-05-19,1
2020-05-21,1
2020-05-23,1
2020-05-24,1
2020-05-26,1
2020-05-28,1
2020-05-30,2
2020-06-01,1
2020-06-02,1
2020-06-05,2
2020-06-09,1
2020-06-10,1
2020-06-11,1
2020-06-13,2
2020-06-17,1
2020-06-18,2
2020-06-19,1
2020-06-21,1
2020-06-22,1
