"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-04-21,5
5,5,6,2020-04-22,5
9,9,10,2020-04-23,9
8,8,10,2020-04-24,8
10,10,13,2020-04-25,10
4,4,7,2020-04-26,4
6,5,8,2020-04-27,5
8,7,11,2020-04-28,7
8,7,11,2020-04-29,7
8,7,11,2020-04-30,7
14,13,18,2020-05-01,13
7,6,11,2020-05-02,6
4,3,8,2020-05-03,3
11,10,15,2020-05-04,10
7,5,10,2020-05-05,5
8,6,12,2020-05-06,6
6,4,11,2020-05-07,4
14,11,18,2020-05-08,11
9,6,13,2020-05-09,6
7,4,11,2020-05-10,4
5,2,10,2020-05-11,2
12,9,17,2020-05-12,9
6,3,11,2020-05-13,3
8,5,13,2020-05-14,5
9,5,14,2020-05-15,5
6,2,11,2020-05-16,2
9,5,14,2020-05-17,5
9,6,15,2020-05-18,5
10,6,16,2020-05-19,5
8,4,14,2020-05-20,3
10,6,17,2020-05-21,5
6,1,12,2020-05-22,NA
8,3,14,2020-05-23,2
7,3,14,2020-05-24,1
7,2,14,2020-05-25,NA
8,3,16,2020-05-26,1
7,2,15,2020-05-27,NA
7,2,16,2020-05-28,NA
7,2,16,2020-05-29,NA
8,2,16,2020-05-30,NA
