"estimate","lower","upper","onset_date","n.reported"
9,9,9,2020-05-11,9
7,7,7,2020-05-12,7
14,14,14,2020-05-13,14
15,15,15,2020-05-14,15
11,11,12,2020-05-15,11
16,16,17,2020-05-16,16
12,12,13,2020-05-17,12
16,16,17,2020-05-18,16
8,8,9,2020-05-19,8
9,9,10,2020-05-20,9
11,11,12,2020-05-21,11
16,16,17,2020-05-22,16
13,13,14,2020-05-23,13
11,11,14,2020-05-24,11
12,12,15,2020-05-25,12
8,8,11,2020-05-26,8
14,13,16,2020-05-27,13
12,11,15,2020-05-28,11
21,20,24,2020-05-29,20
25,24,29,2020-05-30,24
16,15,20,2020-05-31,15
18,17,22,2020-06-01,17
7,6,11,2020-06-02,6
9,7,12,2020-06-03,7
12,10,16,2020-06-04,10
14,11,18,2020-06-05,11
20,16,25,2020-06-06,16
13,10,19,2020-06-07,9
17,13,23,2020-06-08,12
19,14,25,2020-06-09,12
17,12,24,2020-06-10,9
24,18,33,2020-06-11,14
24,17,34,2020-06-12,11
27,19,39,2020-06-13,12
30,20,43,2020-06-14,12
30,20,44,2020-06-15,11
19,10,32,2020-06-16,1
22,11,36.0249999999996,2020-06-17,2
21,9,37,2020-06-18,1
20,8,39,2020-06-19,NA
