"estimate","lower","upper","onset_date","n.reported"
93,93,93,2020-05-10,93
58,58,62,2020-05-11,58
63,62,67,2020-05-12,62
58,56,62,2020-05-13,56
49,47,53,2020-05-14,47
70,67,75,2020-05-15,67
68,65,74,2020-05-16,64
60,56,66,2020-05-17,55
83,79,90,2020-05-18,77
78,73,85,2020-05-19,70
85,79,93,2020-05-20,75
54,48,62,2020-05-21,44
82,75,91,2020-05-22,70
53,47,62,2020-05-23,41
62,55,71,2020-05-24,48
78,70,88,2020-05-25,62
53,46,63,2020-05-26,38
63,55,72,2020-05-27,47
45,37,55,2020-05-28,29
45,37,55,2020-05-29,28
63,53,74,2020-05-30,42
54,44,65,2020-05-31,32
69,59,81,2020-06-01,45
41,31,54,2020-06-02,18
53,43,66,2020-06-03,27
54,43,67,2020-06-04,26
43,32,57,2020-06-05,16
41,29,55,2020-06-06,12
49,37,64,2020-06-07,17
52,38,69,2020-06-08,16
54,39,73,2020-06-09,15
54,38,73,2020-06-10,13
48,32,68,2020-06-11,7
44,27,65,2020-06-12,3
49,31,73,2020-06-13,6
46,27,70,2020-06-14,2
47,27,74,2020-06-15,3
45,24,75,2020-06-16,1
46,23,81,2020-06-17,1
46,21,87,2020-06-18,NA
