"estimate","lower","upper","onset_date","n.reported"
18,18,18,2020-05-13,18
20,20,20,2020-05-14,20
16,16,16,2020-05-15,16
25,25,25,2020-05-16,25
19,19,19,2020-05-17,19
22,22,22,2020-05-18,22
13,13,13,2020-05-19,13
17,17,19,2020-05-20,17
19,19,21,2020-05-21,19
19,19,21,2020-05-22,19
19,19,21,2020-05-23,19
13,13,15,2020-05-24,13
15,15,18,2020-05-25,15
17,16,20,2020-05-26,16
24,22,27,2020-05-27,22
15,13,19,2020-05-28,13
30,27,34,2020-05-29,27
38,35,43,2020-05-30,35
24,21,29,2020-05-31,21
25,22,29,2020-06-01,22
10,7,14,2020-06-02,7
15,12,19,2020-06-03,12
15,12,20,2020-06-04,12
17,14,23,2020-06-05,13
28,23,33,2020-06-06,22
19,15,25,2020-06-07,13
25,20,32,2020-06-08,18
22,17,30,2020-06-09,14
32,25,40,2020-06-10,21
27,20,36,2020-06-11,15
28,21,38,2020-06-12,14
36,28,48,2020-06-13,19
35,25,48,2020-06-14,15
39,29,54,2020-06-15,18
24,14,37,2020-06-16,5
22,12,36,2020-06-17,4
24,13,39,2020-06-18,5
20,8,37,2020-06-19,1
19,6,37,2020-06-20,NA
19,5,40,2020-06-21,NA
