"dt_notific","n.notific"
2020-03-01,1
2020-03-04,1
2020-03-07,1
2020-03-09,1
2020-03-12,3
2020-03-13,6
2020-03-14,4
2020-03-15,12
2020-03-16,18
2020-03-17,22
2020-03-18,68
2020-03-19,74
2020-03-20,162
2020-03-21,92
2020-03-22,75
2020-03-23,250
2020-03-24,223
2020-03-25,248
2020-03-26,313
2020-03-27,329
2020-03-28,190
2020-03-29,166
2020-03-30,551
2020-03-31,430
2020-04-01,414
2020-04-02,415
2020-04-03,323
2020-04-04,203
2020-04-05,175
2020-04-06,520
2020-04-07,347
2020-04-08,340
2020-04-09,321
2020-04-10,228
2020-04-11,216
2020-04-12,176
2020-04-13,458
2020-04-14,416
2020-04-15,415
2020-04-16,374
2020-04-17,381
2020-04-18,264
2020-04-19,222
2020-04-20,511
2020-04-21,341
2020-04-22,655
2020-04-23,558
2020-04-24,535
2020-04-25,358
2020-04-26,285
2020-04-27,807
2020-04-28,486
2020-04-29,645
2020-04-30,599
2020-05-01,451
2020-05-02,367
2020-05-03,297
2020-05-04,770
2020-05-05,670
2020-05-06,639
2020-05-07,534
2020-05-08,521
2020-05-09,339
2020-05-10,302
2020-05-11,787
2020-05-12,669
2020-05-13,579
2020-05-14,649
2020-05-15,568
2020-05-16,288
2020-05-17,298
2020-05-18,776
2020-05-19,685
2020-05-20,604
2020-05-21,555
2020-05-22,620
2020-05-23,367
2020-05-24,277
2020-05-25,519
2020-05-26,574
2020-05-27,570
2020-05-28,482
2020-05-29,459
2020-05-30,346
2020-05-31,247
2020-06-01,622
2020-06-02,472
2020-06-03,471
2020-06-04,358
2020-06-05,431
2020-06-06,197
2020-06-07,200
2020-06-08,446
2020-06-09,391
2020-06-10,376
2020-06-11,258
2020-06-12,287
2020-06-13,135
2020-06-14,79
2020-06-15,290
2020-06-16,219
2020-06-17,190
2020-06-18,127
